u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,sample,subject
5.040784e+09,9.895176e+17,2.227938e+09,2.484077e+07,3.682234e+15,2.017853e+16,3.134542e+15,2.309125e+09,3.018103e+18,5.772858e+09,1.107443e+09,-2.790467e+18,-1.920594e+18,-2.824786e+18,3.303622e+09,7.603467e+18,9.088226e+07,3.588575e+08,1.632516e+16,7.479693e+17,-6.445210e+16,0,76
4.450222e+09,2.175905e+17,3.706489e+08,5.848385e+06,-1.846942e+14,-2.708910e+15,-5.440469e+13,2.309942e+09,2.814393e+18,9.374464e+09,1.707632e+09,-6.828810e+18,-2.864743e+18,-6.768650e+18,2.772748e+09,4.639718e+18,1.738438e+08,6.034698e+07,-2.824180e+15,-1.014404e+17,-2.347764e+15,0,81
4.942084e+09,2.338798e+18,1.089727e+09,6.572809e+06,-2.898367e+13,4.625332e+15,1.909234e+14,2.075850e+09,1.907416e+18,6.085852e+09,9.948361e+08,-2.425594e+18,-1.371432e+18,-2.010516e+18,3.565513e+09,8.717736e+18,8.589663e+06,2.073516e+08,-8.343182e+15,3.411024e+17,-1.579073e+14,0,6
3.678270e+09,2.023108e+18,2.081466e+09,1.666597e+08,9.069920e+16,2.077181e+17,9.547484e+16,1.315748e+09,8.934203e+17,1.651370e+09,3.245670e+08,-2.375878e+17,-3.066606e+17,-2.224430e+17,2.734677e+09,5.757201e+18,2.796077e+08,5.074775e+08,1.622751e+17,1.155634e+18,-1.031154e+17,0,18
6.475539e+09,6.729066e+18,5.974230e+09,3.242228e+08,4.380131e+17,7.981175e+17,3.820996e+17,2.253180e+09,2.689058e+18,3.722225e+09,7.148665e+08,-1.164527e+18,-1.171440e+18,-1.164581e+18,4.835711e+09,1.793095e+19,1.883554e+09,1.317478e+09,1.660283e+18,3.759822e+18,-1.963210e+17,0,17
7.270023e+09,8.073398e+18,3.080788e+08,5.286681e+07,-3.856598e+14,8.779410e+16,-5.526739e+14,2.862608e+09,2.464060e+18,6.540625e+09,1.586760e+09,-4.921196e+18,-2.435665e+18,-4.973402e+18,5.701181e+09,2.470596e+19,3.689373e+09,1.044838e+09,-4.686674e+17,-2.485015e+18,-5.973965e+17,0,2
4.190002e+09,9.262609e+17,2.701833e+09,8.631226e+07,4.072959e+16,7.956721e+16,4.538122e+16,1.922710e+09,1.709276e+18,3.663551e+09,6.935805e+08,-9.306752e+17,-8.393462e+17,-1.000554e+18,2.883594e+09,6.046926e+18,4.016474e+08,5.105832e+08,1.769692e+17,1.100378e+18,-4.281972e+16,0,45
5.186586e+09,3.341134e+18,1.706404e+09,2.490024e+08,1.524318e+17,4.437646e+17,1.948246e+17,2.051338e+09,1.762798e+18,3.401448e+09,7.540753e+08,-1.129400e+18,-9.693834e+17,-1.099851e+18,3.858883e+09,1.107092e+19,7.686860e+08,1.012154e+09,8.445811e+17,2.415678e+18,6.599555e+17,0,59
6.654085e+09,8.340307e+18,1.672609e+09,1.924712e+08,4.655678e+16,2.227215e+17,1.095132e+16,2.239107e+09,2.535277e+18,4.657338e+09,9.431353e+08,-1.975817e+18,-1.501195e+18,-1.837140e+18,5.062866e+09,1.949267e+19,1.644604e+09,8.275532e+08,3.502112e+17,-6.841994e+16,3.604331e+17,0,21
6.202771e+09,7.588757e+18,3.432857e+08,1.414807e+07,-9.363588e+14,-3.352899e+16,-9.429823e+14,2.095503e+09,1.855080e+18,4.826260e+09,9.200034e+08,-1.814671e+18,-1.215089e+18,-1.562054e+18,4.850188e+09,1.764576e+19,1.199029e+09,3.701616e+08,-2.202024e+17,-1.541793e+18,-2.050626e+17,0,4
5.191979e+09,4.055440e+18,3.705299e+09,1.770266e+09,4.506938e+18,3.537891e+18,5.027143e+18,3.990112e+19,1.592099e+39,1.296035e+45,1.296035e+45,1.679708e+90,5.171326e+64,1.679708e+90,3.990112e+19,1.592099e+39,1.296035e+45,1.296035e+45,1.679708e+90,5.171326e+64,1.679708e+90,0,101
4.165800e+09,1.007258e+18,1.028608e+09,6.409638e+07,3.632535e+15,2.526903e+16,-4.980491e+14,4.339910e+19,1.883482e+39,2.115510e+45,2.115510e+45,4.475383e+90,9.181124e+64,4.475382e+90,4.339910e+19,1.883482e+39,2.115510e+45,2.115510e+45,4.475383e+90,9.181124e+64,4.475382e+90,0,40
3.023744e+09,2.132250e+17,4.085196e+07,6.736697e+05,-4.170534e+11,-2.706131e+14,3.828365e+12,1.484630e+09,1.164796e+18,4.007668e+09,7.013766e+08,-1.171801e+18,-7.557744e+17,-1.158855e+18,1.944509e+09,2.577498e+18,5.091793e+05,2.751415e+07,1.025289e+14,-4.403014e+16,3.969541e+13,0,46
6.930026e+09,6.869261e+18,1.379418e+09,1.293523e+08,3.577543e+14,1.725797e+17,8.684527e+15,2.516220e+09,3.249447e+18,6.495942e+09,1.413651e+09,-3.314226e+18,-2.290993e+18,-3.566158e+18,5.127913e+09,1.948168e+19,5.509057e+08,4.728438e+08,1.962280e+15,2.068991e+17,-3.853052e+16,0,9
3.412867e+09,1.699584e+18,1.082239e+08,1.158699e+07,1.270468e+14,1.225676e+16,3.996258e+14,1.234245e+09,7.856596e+17,2.270683e+09,4.289531e+08,-4.224730e+17,-3.801459e+17,-3.790641e+17,2.529612e+09,4.922404e+18,1.694314e+06,5.781460e+07,-3.749791e+14,5.120134e+16,-6.288133e+14,0,13
3.864072e+09,1.470664e+18,8.404238e+08,4.791737e+07,7.965800e+15,5.548452e+16,1.149767e+16,1.624635e+09,1.071778e+18,4.337004e+09,1.034969e+09,-1.977203e+18,-1.012466e+18,-2.088002e+18,2.830728e+09,5.154237e+18,4.776274e+07,3.192758e+08,-3.836282e+16,5.460127e+17,-3.770783e+16,0,80
3.707505e+09,1.584949e+18,1.547908e+09,1.250111e+08,4.895697e+16,1.477988e+17,5.072989e+16,1.407403e+09,1.089426e+18,2.368967e+09,4.260953e+08,-4.226799e+17,-4.429507e+17,-4.033099e+17,2.664673e+09,5.565702e+18,2.348147e+08,4.314825e+08,1.197910e+17,9.217006e+17,-4.851622e+16,0,29
5.530294e+09,5.569805e+18,4.829207e+09,2.780236e+09,1.017901e+19,6.422302e+18,8.112932e+18,1.858657e+09,1.760065e+18,2.195121e+09,4.707905e+08,-4.683065e+17,-6.187785e+17,-4.714364e+17,4.203660e+09,1.461119e+19,6.598203e+09,4.917617e+09,2.726381e+19,1.541900e+19,1.208642e+19,0,89
3.344992e+09,7.419295e+17,1.010476e+08,2.898216e+06,-2.007353e+12,1.624155e+14,-9.064544e+12,4.290901e+19,1.841183e+39,2.398293e+45,2.398293e+45,5.751807e+90,1.029084e+65,5.751806e+90,4.290901e+19,1.841183e+39,2.398293e+45,2.398293e+45,5.751807e+90,1.029084e+65,5.751806e+90,0,1
1.997088e+09,3.676650e+17,9.107090e+08,8.197858e+07,2.147251e+16,4.770564e+16,2.515484e+16,8.478325e+08,3.080772e+17,1.059931e+09,3.403677e+08,-2.035052e+17,-1.888070e+17,-1.722599e+17,1.443336e+09,1.497914e+18,5.279363e+08,6.651985e+08,3.934680e+17,5.041809e+17,4.563754e+17,0,58
5.101878e+09,1.124827e+18,5.019270e+08,9.907452e+06,5.838251e+14,8.371547e+15,5.639402e+14,3.879926e+19,1.505383e+39,1.131564e+45,1.131564e+45,1.280437e+90,4.390384e+64,1.280436e+90,3.879926e+19,1.505383e+39,1.131564e+45,1.131564e+45,1.280437e+90,4.390384e+64,1.280436e+90,0,85
4.625483e+09,2.072199e+18,2.227171e+09,1.104163e+08,2.317797e+16,1.149705e+17,2.120393e+16,4.034263e+19,1.627527e+39,1.539732e+45,1.539732e+45,2.370774e+90,6.211683e+64,2.370775e+90,4.034263e+19,1.627527e+39,1.539732e+45,1.539732e+45,2.370774e+90,6.211683e+64,2.370774e+90,0,93
4.159592e+09,2.014315e+18,4.631352e+08,4.371169e+07,5.790749e+15,5.575766e+16,3.956865e+15,1.559717e+09,1.400771e+18,1.968049e+09,3.560118e+08,-2.961769e+17,-4.200835e+17,-2.903106e+17,2.976251e+09,6.948075e+18,7.496886e+07,1.796186e+08,1.767303e+16,3.197283e+17,4.341880e+15,0,14
3.395417e+09,1.399953e+18,6.856488e+08,1.428065e+07,6.778685e+13,5.272850e+15,-1.240871e+14,1.337065e+09,7.876392e+17,2.527966e+09,4.486104e+08,-4.738395e+17,-3.962515e+17,-4.443027e+17,2.509328e+09,4.967684e+18,1.943613e+08,1.102726e+08,-4.594334e+14,-6.386035e+16,-4.229010e+15,0,25
4.177397e+09,1.832460e+18,6.776000e+07,3.705894e+07,1.466834e+15,4.012605e+16,1.127310e+15,1.661370e+09,1.368149e+18,3.466657e+09,7.592077e+08,-1.219136e+18,-8.833636e+17,-1.324595e+18,3.009911e+09,6.446452e+18,9.756132e+07,1.280913e+08,-1.273028e+16,2.189221e+17,-3.785569e+15,0,103
4.725733e+09,2.721662e+18,2.444073e+09,1.255441e+08,2.287400e+16,1.136084e+17,3.916723e+16,1.833680e+09,1.715924e+18,3.623796e+09,8.183747e+08,-1.009212e+18,-9.056990e+17,-1.047413e+18,3.418335e+09,8.368273e+18,1.270170e+08,6.159677e+08,1.240337e+17,1.354727e+18,-9.573974e+16,0,10
4.064556e+09,1.271716e+18,2.042917e+09,9.674868e+07,4.072183e+16,1.037385e+17,4.348588e+16,1.690962e+09,1.554845e+18,3.101239e+09,5.771580e+08,-7.534056e+17,-7.103359e+17,-7.893039e+17,2.818654e+09,5.978621e+18,2.800249e+08,5.444430e+08,1.960133e+17,1.078333e+18,3.493667e+16,0,84
5.360654e+09,3.826202e+18,9.647739e+08,1.893052e+08,7.781524e+16,3.374775e+17,8.491199e+16,2.010608e+09,1.949234e+18,4.133863e+09,7.010549e+08,-1.190869e+18,-9.779139e+17,-1.199779e+18,3.964510e+09,1.195889e+19,2.313724e+08,4.044547e+08,6.359127e+16,1.301344e+18,-3.244064e+16,0,87
3.930725e+09,8.569715e+17,2.118677e+08,5.737515e+06,-1.317965e+14,-1.266521e+15,-1.043229e+14,1.824649e+09,1.402386e+18,6.974860e+09,1.350742e+09,-4.053924e+18,-1.578534e+18,-3.811810e+18,2.749206e+09,4.970413e+18,7.072401e+07,1.756269e+08,-1.963479e+15,-3.163275e+17,-2.479322e+15,0,22
4.505406e+09,9.752573e+17,3.683619e+08,1.017933e+07,-1.351520e+14,1.850730e+14,-5.940183e+14,2.074563e+09,2.087881e+18,4.564630e+09,8.309976e+08,-1.598751e+18,-1.194983e+18,-1.478524e+18,3.062099e+09,6.000946e+18,9.676344e+07,1.552817e+08,9.684433e+15,-1.210109e+17,9.304575e+15,0,46
3.943582e+09,1.330051e+18,4.360367e+08,2.250972e+07,2.084173e+15,2.545521e+16,2.104034e+15,1.593676e+09,1.439222e+18,3.481563e+09,6.149880e+08,-8.759306e+17,-7.276259e+17,-8.390603e+17,2.745172e+09,5.527303e+18,7.275183e+07,1.039930e+08,-3.851020e+13,1.149451e+17,-9.038569e+15,0,96
3.120535e+09,4.446324e+17,7.578595e+08,1.619360e+07,1.318458e+15,1.036317e+16,1.296867e+15,1.398872e+09,1.131793e+18,3.607659e+09,6.322258e+08,-9.538517e+17,-6.721272e+17,-9.904524e+17,2.056905e+09,2.967211e+18,7.754180e+07,1.235087e+08,1.014846e+15,1.573898e+17,-1.405498e+16,0,95
4.612782e+09,3.037783e+18,2.784592e+09,2.160288e+08,1.436297e+17,3.451410e+17,1.865928e+17,1.719769e+09,1.393812e+18,4.210571e+09,9.325514e+08,-1.599130e+18,-1.022687e+18,-1.609041e+18,3.432791e+09,8.400346e+18,6.091610e+08,6.227649e+08,1.961792e+17,1.492423e+18,-3.347155e+17,0,19
8.414013e+09,1.358526e+19,2.515799e+09,3.559217e+07,3.084122e+15,9.485248e+16,5.583415e+15,2.933653e+09,3.231080e+18,7.858835e+09,1.741965e+09,-6.146363e+18,-3.028140e+18,-5.993070e+18,6.618001e+09,3.183247e+19,4.947607e+09,1.286319e+09,-2.501555e+18,-6.403191e+18,-7.813115e+17,0,2
5.028965e+09,3.207748e+18,5.466084e+08,1.468645e+07,2.449317e+14,1.984198e+16,3.643421e+14,1.921522e+09,1.766447e+18,4.277116e+09,7.653583e+08,-1.384178e+18,-1.017143e+18,-1.479946e+18,3.702191e+09,1.033535e+19,3.522696e+08,1.865926e+08,-1.436908e+16,-3.418895e+17,3.787263e+15,0,93
4.133739e+09,1.618751e+18,1.542407e+06,2.027271e+06,-1.479912e+12,-2.882891e+14,-4.470822e+12,1.636270e+09,1.515129e+18,3.270150e+09,5.966254e+08,-8.332897e+17,-7.343666e+17,-8.549360e+17,2.903061e+09,6.279068e+18,1.691192e+08,9.673130e+07,-9.221093e+15,-2.313214e+17,-1.181929e+16,0,96
5.960046e+09,4.531523e+18,1.960412e+08,7.293249e+06,1.503825e+14,4.964327e+15,9.905573e+13,2.296591e+09,2.368791e+18,5.098694e+09,8.701114e+08,-1.757292e+18,-1.307911e+18,-1.650355e+18,4.425324e+09,1.469043e+19,3.532610e+07,6.564120e+07,-8.397043e+14,-2.315386e+17,-1.912970e+15,1,87
2.902398e+09,5.425983e+17,1.499483e+09,8.957246e+07,3.135252e+16,4.939060e+16,3.028279e+16,1.271549e+09,8.200450e+17,2.848502e+09,6.059884e+08,-7.557240e+17,-5.365903e+17,-7.034195e+17,1.997429e+09,2.859155e+18,2.254858e+08,4.693624e+08,1.378054e+17,5.330272e+17,8.813365e+16,0,28
6.230350e+09,3.439365e+18,6.525927e+07,5.880130e+05,2.909393e+12,-7.447237e+14,-6.721002e+11,2.547236e+09,3.365939e+18,6.402645e+09,1.290761e+09,-3.601091e+18,-2.306071e+18,-3.609559e+18,4.399970e+09,1.377916e+19,1.271230e+09,4.309205e+08,-2.897103e+17,-1.599514e+18,-3.753490e+17,0,27
3.249537e+09,1.837090e+18,6.838411e+08,1.081171e+08,2.762935e+16,1.387072e+17,3.129960e+16,3.999142e+19,1.599314e+39,2.347613e+45,2.347613e+45,5.511289e+90,9.388439e+64,5.511288e+90,3.999142e+19,1.599314e+39,2.347613e+45,2.347613e+45,5.511289e+90,9.388439e+64,5.511289e+90,0,15
4.976639e+09,4.194904e+18,3.804929e+08,2.631620e+07,7.941538e+13,1.143353e+16,-5.016309e+14,3.886506e+19,1.510493e+39,1.367540e+45,1.367540e+45,1.870165e+90,5.314952e+64,1.870165e+90,3.886506e+19,1.510493e+39,1.367540e+45,1.367540e+45,1.870165e+90,5.314952e+64,1.870165e+90,0,64
7.605943e+09,7.679210e+18,1.716620e+07,1.319175e+08,6.082143e+15,3.571427e+17,4.002340e+15,3.274330e+09,2.613164e+18,5.624898e+09,1.605684e+09,-4.732192e+18,-2.528228e+18,-5.079266e+18,6.005171e+09,2.749721e+19,4.119580e+09,1.664307e+09,2.272946e+18,1.328812e+18,2.480049e+17,0,5
6.409628e+09,5.269801e+18,2.013331e+09,1.812994e+08,1.095317e+17,4.119752e+17,1.278030e+17,3.788092e+19,1.434964e+39,7.986687e+44,7.986687e+44,6.378717e+89,3.025430e+64,6.378718e+89,3.788092e+19,1.434964e+39,7.986687e+44,7.986687e+44,6.378717e+89,3.025430e+64,6.378716e+89,0,34
3.866441e+09,1.255686e+18,3.239303e+08,1.085812e+07,-5.489366e+14,-1.154144e+16,-2.740262e+14,2.617685e+20,6.852274e+40,9.189562e+46,9.189562e+46,8.444805e+93,2.405538e+67,8.444806e+93,2.617685e+20,6.852274e+40,9.189562e+46,9.189562e+46,8.444805e+93,2.405538e+67,8.444805e+93,0,22
4.800200e+09,1.782235e+18,1.921296e+09,9.990710e+07,3.948588e+16,1.225448e+17,4.107715e+16,1.936675e+09,2.377920e+18,3.131289e+09,5.111215e+08,-5.660120e+17,-7.339221e+17,-5.143305e+17,3.271060e+09,8.406786e+18,9.840600e+08,5.940523e+08,3.733280e+17,8.938178e+17,2.349675e+17,0,42
5.666464e+09,4.253099e+18,1.655799e+09,5.796859e+07,1.527998e+16,1.178848e+17,1.275935e+16,2.183869e+09,2.025165e+18,5.920603e+09,1.112189e+09,-2.774952e+18,-1.553511e+18,-2.842734e+18,4.243492e+09,1.295754e+19,2.952797e+08,3.623296e+08,4.095427e+16,1.879441e+17,-4.038554e+16,0,93
4.087199e+09,5.773810e+17,1.052293e+09,4.384769e+07,8.456342e+15,3.045169e+16,5.625454e+15,1.884058e+09,2.084326e+18,4.397859e+09,8.125086e+08,-1.525854e+18,-1.169036e+18,-1.515330e+18,2.643574e+09,5.047978e+18,4.556902e+08,4.479140e+08,1.675961e+17,3.818159e+17,1.597218e+17,0,40
7.050539e+09,9.913692e+18,2.107885e+09,2.315252e+08,1.525638e+17,6.739014e+17,1.057947e+17,2.276541e+09,2.648397e+18,4.083389e+09,7.337195e+08,-1.260921e+18,-1.187860e+18,-1.236954e+18,5.424210e+09,2.279425e+19,1.043625e+09,8.547044e+08,6.810563e+17,1.800314e+18,3.373336e+17,0,44
3.762962e+09,1.067225e+18,8.135137e+08,5.766530e+07,1.248009e+16,5.956296e+16,1.389821e+16,3.514436e+19,1.235126e+39,1.346609e+45,1.346609e+45,1.813356e+90,4.732572e+64,1.813357e+90,3.514436e+19,1.235126e+39,1.346609e+45,1.346609e+45,1.813356e+90,4.732572e+64,1.813356e+90,0,71
3.242234e+09,5.492695e+17,9.411255e+08,3.241925e+07,4.245945e+15,2.129776e+16,3.960592e+15,1.399220e+09,1.223606e+18,2.463733e+09,4.231867e+08,-3.976417e+17,-4.502561e+17,-3.971816e+17,2.136126e+09,3.456720e+18,1.715848e+08,1.446283e+08,1.345119e+16,2.661530e+17,-1.249229e+16,0,88
5.101203e+09,3.206142e+18,3.456499e+08,2.323403e+08,6.380223e+16,3.952463e+17,6.980244e+16,1.887204e+09,2.045376e+18,2.889223e+09,5.130255e+08,-6.177660e+17,-7.269032e+17,-6.133816e+17,3.672369e+09,1.081276e+19,1.710067e+08,2.908400e+08,4.305748e+16,9.041659e+17,-4.858921e+16,0,101
4.378235e+09,2.471797e+18,1.158000e+09,4.211119e+07,8.354908e+15,5.648640e+16,5.450962e+15,1.642681e+09,1.397103e+18,2.905606e+09,5.832574e+08,-6.482828e+17,-6.300320e+17,-5.990680e+17,3.207577e+09,7.860876e+18,9.593045e+08,4.263884e+08,4.688687e+16,-4.325991e+17,7.934217e+16,0,25
4.353600e+09,1.260364e+18,3.062004e+09,1.049593e+08,5.786560e+16,1.122235e+17,6.314529e+16,1.894870e+09,1.803561e+18,4.493973e+09,9.042434e+08,-1.571984e+18,-1.125253e+18,-1.612777e+18,3.011849e+09,6.142014e+18,3.376966e+08,4.939882e+08,1.083161e+17,1.054365e+18,-1.711275e+17,0,45
3.393319e+09,8.729623e+17,1.133048e+08,1.482444e+06,-1.254572e+13,-5.149507e+14,-2.612725e+13,1.411607e+09,1.162752e+18,2.676487e+09,5.363360e+08,-4.961517e+17,-5.238361e+17,-4.680920e+17,2.317535e+09,3.930531e+18,1.708196e+08,6.514248e+07,-5.119978e+14,-1.237461e+17,-8.393232e+15,0,1
5.736047e+09,4.765415e+18,1.798381e+09,9.034806e+07,3.246977e+16,1.903643e+17,3.369487e+16,2.185574e+09,1.933414e+18,5.642225e+09,1.137385e+09,-2.875909e+18,-1.574138e+18,-2.938993e+18,4.348966e+09,1.287519e+19,1.904621e+08,5.082622e+08,-4.757430e+16,1.578860e+18,-1.043594e+17,0,97
5.008251e+09,2.584684e+18,5.949771e+08,2.471169e+07,1.834147e+15,1.980810e+16,-4.195601e+14,2.091008e+09,1.725551e+18,5.677739e+09,1.137712e+09,-2.783587e+18,-1.460552e+18,-2.777185e+18,3.695359e+09,8.842716e+18,1.124954e+09,7.319055e+07,7.584135e+15,-2.173499e+17,-1.959949e+16,0,16
2.780649e+09,9.162261e+17,5.426454e+08,6.898762e+07,1.154673e+16,5.585475e+16,1.118199e+16,1.060261e+09,6.200851e+17,1.692424e+09,2.879983e+08,-1.989289e+17,-2.245921e+17,-1.771574e+17,1.998559e+09,3.133944e+18,2.623656e+08,1.811198e+08,2.479461e+16,2.233457e+17,-6.679497e+15,0,15
3.949889e+09,1.526483e+18,6.582274e+08,6.468522e+07,1.300479e+16,7.894981e+16,1.389713e+16,1.586005e+09,1.277451e+18,3.018969e+09,6.247075e+08,-8.555100e+17,-7.053189e+17,-8.056990e+17,2.820362e+09,5.717329e+18,1.497781e+08,2.901983e+08,3.384967e+16,3.287356e+17,6.582230e+15,0,71
3.088517e+09,1.152831e+18,1.866868e+07,4.610571e+06,-4.092599e+13,-4.024260e+15,-5.281853e+12,1.159317e+09,7.706531e+17,2.183175e+09,4.016315e+08,-3.472803e+17,-3.379160e+17,-3.005511e+17,2.218983e+09,3.757304e+18,3.454903e+07,1.473189e+07,-1.074008e+14,1.056686e+15,-1.225967e+14,0,13
3.995992e+09,2.705946e+18,1.419484e+09,1.440959e+08,6.407735e+16,2.240749e+17,7.044902e+16,1.411738e+09,9.028774e+17,2.274546e+09,5.043307e+08,-5.205325e+17,-4.682237e+17,-5.579276e+17,3.048337e+09,7.098349e+18,3.065829e+08,5.635269e+08,2.011802e+17,1.105797e+18,5.250806e+16,0,11
4.036144e+09,6.166082e+17,1.672546e+09,5.944816e+07,1.587895e+16,3.467268e+16,8.426127e+15,1.854158e+09,1.989706e+18,4.621979e+09,8.154089e+08,-1.456277e+18,-1.103989e+18,-1.391885e+18,2.628118e+09,5.031346e+18,2.596243e+08,4.027855e+08,1.044289e+17,6.148090e+17,2.905527e+16,0,40
5.103006e+09,4.296896e+18,1.271722e+09,9.064740e+07,2.642733e+16,1.767123e+17,3.494310e+16,1.836011e+09,1.478739e+18,4.406068e+09,8.843166e+08,-1.735418e+18,-1.074324e+18,-1.471071e+18,3.889915e+09,1.077764e+19,1.573670e+08,3.549261e+08,2.569701e+16,6.179719e+17,-7.263954e+16,0,19
3.542604e+09,1.217483e+18,5.509666e+08,4.674977e+07,6.939214e+15,5.134722e+16,1.006563e+16,1.367279e+09,1.153618e+18,2.749600e+09,4.901370e+08,-5.533709e+17,-5.203479e+17,-5.060554e+17,2.469809e+09,4.782548e+18,9.134836e+07,1.824518e+08,1.649395e+16,2.255014e+17,9.727373e+14,0,28
3.634480e+09,1.444165e+18,2.820547e+08,2.207831e+07,1.329357e+15,2.642433e+16,2.253680e+15,1.406687e+09,1.061008e+18,3.166381e+09,5.978204e+08,-8.057441e+17,-6.099318e+17,-7.616987e+17,2.604782e+09,5.005859e+18,7.723151e+07,1.975227e+08,2.083796e+16,1.316936e+17,3.382776e+16,0,28
2.854887e+09,5.424213e+17,4.212360e+08,3.034417e+07,1.115536e+15,1.433871e+16,1.266211e+15,1.212065e+09,8.288961e+17,2.319690e+09,4.351051e+08,-4.223802e+17,-3.888186e+17,-4.330741e+17,1.944464e+09,2.779816e+18,6.406380e+07,1.802368e+08,1.782429e+16,1.678242e+17,1.385358e+16,0,102
5.494084e+09,2.036006e+18,6.225180e+08,1.549575e+07,1.394630e+15,-3.172238e+15,1.135997e+15,2.419890e+09,2.838931e+18,6.691746e+09,1.118768e+09,-3.029880e+18,-1.870063e+18,-3.251323e+18,3.810222e+09,1.028108e+19,1.024070e+08,2.787292e+07,4.762827e+14,-3.891475e+16,8.902257e+13,0,98
4.419515e+09,1.448932e+18,2.545713e+09,1.208126e+08,5.239342e+16,1.376491e+17,5.073636e+16,1.972209e+09,1.554660e+18,5.386384e+09,1.305755e+09,-3.274453e+18,-1.575866e+18,-3.251771e+18,3.173648e+09,6.475814e+18,3.826918e+08,9.325265e+08,4.427165e+17,1.396068e+18,2.906822e+17,0,94
5.040380e+09,1.903219e+18,1.170952e+09,2.456956e+07,3.806953e+15,3.059080e+16,3.814686e+15,2.066056e+09,2.557943e+18,4.528468e+09,7.696017e+08,-1.434768e+18,-1.229018e+18,-1.318974e+18,3.441658e+09,8.855303e+18,1.957332e+08,2.416055e+08,3.075902e+16,2.092197e+17,9.602070e+15,0,0
2.750317e+09,2.342139e+17,4.602626e+08,8.114181e+06,-2.803673e+12,2.348450e+15,-8.420992e+12,4.012601e+19,1.610097e+39,2.689938e+45,2.689938e+45,7.235764e+90,1.079365e+65,7.235766e+90,4.012601e+19,1.610097e+39,2.689938e+45,2.689938e+45,7.235764e+90,1.079365e+65,7.235763e+90,0,95
4.191112e+09,1.548000e+18,2.714218e+09,1.726164e+08,1.117983e+17,2.139199e+17,1.042766e+17,1.810460e+09,1.300159e+18,4.797398e+09,1.099730e+09,-2.522250e+18,-1.252676e+18,-2.650797e+18,3.051364e+09,6.111368e+18,5.108199e+08,1.010154e+09,6.104017e+17,1.664457e+18,3.158515e+17,0,94
3.559505e+09,5.958359e+17,1.742532e+09,6.271124e+07,2.019023e+16,4.604100e+16,2.162608e+16,1.611315e+09,1.390200e+18,3.928506e+09,7.371141e+08,-1.243805e+18,-8.664912e+17,-1.266281e+18,2.380439e+09,3.954978e+18,1.466171e+08,4.022515e+08,7.214649e+16,6.343170e+17,-3.141107e+16,0,92
1.181285e+10,3.068497e+19,1.834232e+08,1.065964e+07,4.578106e+14,-1.005072e+16,4.881222e+14,3.802956e+09,6.279200e+18,5.092338e+09,1.087977e+09,-2.544326e+18,-2.705797e+18,-2.679352e+18,9.315026e+09,6.827212e+19,7.920459e+09,1.457427e+09,-3.240846e+18,-9.821198e+18,-2.759933e+18,0,5
5.940781e+09,3.878412e+18,2.758285e+09,1.845439e+08,1.141975e+17,3.182021e+17,1.109643e+17,4.939048e+19,2.439420e+39,1.684605e+45,1.684605e+45,2.837894e+90,8.320346e+64,2.837894e+90,4.939048e+19,2.439420e+39,1.684605e+45,1.684605e+45,2.837894e+90,8.320346e+64,2.837893e+90,0,24
5.467618e+09,1.313437e+18,6.953069e+07,2.688104e+07,8.536318e+14,2.720180e+16,8.539001e+14,2.657703e+09,2.775059e+18,1.067173e+10,2.084934e+09,-9.765664e+18,-3.471600e+18,-9.666277e+18,3.803175e+09,7.895813e+18,2.128115e+09,8.327142e+08,3.400954e+17,-1.272120e+18,-1.220778e+17,0,81
3.597073e+09,1.537208e+18,2.732100e+08,9.093719e+06,4.274934e+14,1.042488e+16,5.307762e+14,1.323750e+09,1.068401e+18,2.363167e+09,4.156841e+08,-3.830954e+17,-4.140263e+17,-3.533160e+17,2.563586e+09,5.221872e+18,1.980870e+08,1.168656e+08,6.450178e+15,-1.034068e+17,6.130524e+15,0,28
1.016974e+10,2.031976e+19,8.019210e+08,1.388412e+07,-1.159469e+15,-5.711347e+16,-1.012099e+15,3.874984e+19,1.501550e+39,5.025889e+44,5.025889e+44,2.525956e+89,1.947524e+64,2.525955e+89,3.874984e+19,1.501550e+39,5.025889e+44,5.025889e+44,2.525956e+89,1.947524e+64,2.525956e+89,0,5
5.468508e+09,2.350333e+18,1.897256e+09,1.264653e+08,5.317039e+16,1.721160e+17,5.838568e+16,2.411814e+09,2.388608e+18,5.753815e+09,1.405975e+09,-3.998895e+18,-2.172944e+18,-3.700907e+18,3.925099e+09,1.016318e+19,1.059286e+08,7.411266e+08,1.179929e+17,1.580432e+18,-1.830646e+16,0,61
5.206090e+09,5.669007e+17,1.870155e+08,1.168859e+07,2.523470e+14,-7.729902e+15,7.519594e+14,2.527769e+09,3.948869e+18,6.289375e+09,9.428329e+08,-2.289302e+18,-1.868694e+18,-2.312748e+18,3.219691e+09,7.442800e+18,4.259204e+07,1.896046e+07,2.795067e+13,-6.456446e+15,8.887744e+13,0,99
6.345008e+09,5.410497e+18,2.353556e+09,2.304242e+08,9.293517e+16,3.761539e+17,9.247925e+16,2.373190e+09,2.791350e+18,6.499770e+09,1.219825e+09,-3.422565e+18,-2.035850e+18,-3.014201e+18,4.679380e+09,1.594659e+19,6.048562e+08,6.851757e+08,2.613329e+17,1.815175e+18,-1.812998e+17,0,9
