j1,j2,j3,sample,subject
1.119949e+10,2.999514e+19,1.072004e+28,0,54
1.423936e+10,4.869739e+19,2.491993e+28,0,24
8.471679e+09,1.858452e+19,5.408801e+27,0,0
8.483147e+09,1.961682e+19,9.039994e+27,0,56
8.773967e+09,1.990484e+19,7.255890e+27,0,84
7.035595e+19,3.158002e+29,3.442516e+38,0,88
9.647246e+09,2.340009e+19,9.439715e+27,0,19
1.184075e+10,3.698238e+19,1.770194e+28,0,99
8.003046e+09,1.506277e+19,3.703770e+27,0,43
8.432909e+09,1.885318e+19,6.088709e+27,0,46
1.391560e+10,4.847110e+19,2.919429e+28,0,24
7.322703e+09,1.346455e+19,3.654320e+27,0,1
8.129991e+19,1.486522e+30,5.079143e+39,0,44
7.801904e+09,1.509395e+19,5.028797e+27,0,28
1.219251e+10,3.636195e+19,1.616554e+28,0,9
9.782892e+09,2.633985e+19,1.272927e+28,0,81
8.802879e+09,2.017483e+19,7.235719e+27,0,45
8.372861e+09,1.653320e+19,4.336145e+27,0,14
1.082213e+10,3.210283e+19,1.621568e+28,0,99
8.843530e+19,9.074362e+29,2.257304e+39,0,7
6.901805e+09,1.201746e+19,2.569954e+27,0,88
6.995051e+09,1.101629e+19,1.891262e+27,0,43
7.047115e+19,3.880748e+29,5.189018e+38,0,95
9.010011e+09,2.040873e+19,7.200254e+27,0,96
1.675342e+10,6.406336e+19,3.914401e+28,0,2
9.272144e+09,2.219187e+19,9.049685e+27,0,35
6.646858e+09,1.120449e+19,3.412603e+27,0,90
1.380632e+10,4.526592e+19,2.393171e+28,0,9
1.193958e+10,3.777397e+19,1.984179e+28,0,7
6.511701e+09,1.039301e+19,2.355490e+27,0,18
1.124700e+10,3.274567e+19,1.628529e+28,0,85
7.521731e+09,1.451266e+19,5.132476e+27,0,28
1.016116e+10,2.519541e+19,1.016628e+28,0,32
9.469000e+09,2.080498e+19,8.157226e+27,0,38
8.013184e+09,1.689239e+19,6.198020e+27,0,22
1.085510e+10,2.790172e+19,1.084739e+28,0,35
1.048166e+10,2.723164e+19,1.079668e+28,0,84
2.910321e+20,2.640122e+30,5.175037e+39,0,22
8.781925e+09,2.075778e+19,9.009769e+27,0,92
8.022397e+19,6.378390e+29,1.137404e+39,0,26
1.224673e+10,3.471347e+19,1.534025e+28,0,68
1.008421e+10,2.609489e+19,9.489141e+27,0,42
8.327903e+09,1.786822e+19,6.072438e+27,0,49
7.994627e+09,1.483491e+19,4.500646e+27,0,12
1.180621e+10,3.428012e+19,1.504117e+28,0,51
9.601096e+19,1.169621e+30,3.297448e+39,0,23
1.098930e+10,2.810122e+19,1.106037e+28,0,73
5.942905e+09,8.750568e+18,2.025843e+27,0,90
9.344083e+09,2.110729e+19,6.218452e+27,0,26
1.090228e+10,2.812130e+19,1.246102e+28,0,4
1.107650e+10,3.317334e+19,1.643539e+28,0,99
8.082905e+09,1.477999e+19,3.186405e+27,0,43
8.922106e+09,2.085613e+19,7.777989e+27,0,45
7.547909e+19,8.535863e+29,2.101179e+39,0,54
1.131375e+10,3.139867e+19,1.777431e+28,0,78
5.993063e+09,9.683679e+18,2.693806e+27,0,95
1.253311e+10,4.089820e+19,2.343312e+28,0,23
5.312228e+09,7.165306e+18,1.537561e+27,0,90
7.801143e+09,1.658850e+19,6.548226e+27,0,92
8.910932e+09,1.942205e+19,6.327145e+27,0,96
1.068267e+10,2.868487e+19,1.401020e+28,0,32
8.828085e+19,1.157504e+30,3.340876e+39,0,8
1.052670e+10,2.636384e+19,1.132656e+28,0,103
8.075823e+09,1.701607e+19,5.886453e+27,0,37
8.803248e+09,1.919644e+19,5.643755e+27,0,26
1.134437e+10,2.948903e+19,1.225296e+28,0,71
1.075440e+10,2.822521e+19,9.951076e+27,0,44
1.184573e+10,3.505196e+19,1.950292e+28,0,75
7.629336e+09,1.414735e+19,3.944835e+27,0,29
1.191084e+10,3.525753e+19,2.048456e+28,0,16
7.702369e+09,1.571307e+19,5.153667e+27,0,59
1.215587e+10,3.736039e+19,1.890680e+28,0,98
1.401177e+10,5.012645e+19,3.135315e+28,0,23
8.307532e+09,1.788969e+19,5.712191e+27,0,39
9.233258e+09,2.096192e+19,7.270156e+27,0,91
5.937135e+09,9.264763e+18,2.038442e+27,0,88
8.195892e+09,1.639411e+19,4.445893e+27,0,14
1.007512e+10,2.284236e+19,8.234156e+27,1,11
1.381121e+10,5.032298e+19,3.400464e+28,0,7
7.841570e+09,1.551489e+19,4.648538e+27,0,14
6.582082e+09,1.034905e+19,2.029880e+27,0,29
1.052685e+10,2.716112e+19,1.075814e+28,0,96
7.915968e+19,9.820067e+29,2.468894e+39,0,68
8.657484e+09,1.981369e+19,6.682187e+27,0,86
9.357509e+19,1.345588e+30,4.073712e+39,0,44
7.861078e+09,1.457987e+19,4.371634e+27,0,12
1.185083e+10,2.841886e+19,9.502332e+27,0,52
1.256761e+10,3.418827e+19,1.339228e+28,0,103
1.029062e+10,2.504868e+19,1.049515e+28,0,50
7.273843e+09,1.279119e+19,2.809357e+27,0,88
8.876881e+09,1.959033e+19,7.080497e+27,0,19
1.076997e+10,2.813012e+19,1.072742e+28,0,57
8.721368e+19,8.951079e+29,2.010699e+39,0,32
8.545249e+19,1.283037e+30,4.123608e+39,0,34
8.843550e+19,1.043570e+30,2.715063e+39,0,34
1.078223e+10,2.958619e+19,1.322566e+28,0,42
8.150046e+09,1.723648e+19,6.771624e+27,0,22
1.084740e+10,2.875944e+19,1.186452e+28,0,44
1.678984e+10,6.329227e+19,3.809554e+28,0,2
1.179163e+10,3.561245e+19,2.118430e+28,0,97
9.142307e+09,2.085870e+19,9.589108e+27,0,64
9.985859e+09,2.576539e+19,9.927613e+27,0,85
1.290845e+10,4.055701e+19,2.375041e+28,0,87
1.042459e+10,2.680353e+19,1.015383e+28,0,3
8.933828e+09,2.000318e+19,6.395158e+27,0,89
9.748733e+09,2.441299e+19,1.183038e+28,0,94
1.192835e+10,3.675817e+19,1.795339e+28,0,23
8.943051e+09,2.000924e+19,6.433146e+27,0,84
1.158025e+10,3.188160e+19,1.332428e+28,0,91
8.617040e+19,6.258360e+29,1.100861e+39,0,86
6.382026e+09,1.037865e+19,2.797085e+27,0,18
1.247838e+10,3.748494e+19,2.079115e+28,0,32
6.808114e+09,1.214509e+19,4.111617e+27,0,90
8.123364e+09,1.774878e+19,7.321970e+27,0,92
8.080090e+19,4.609606e+29,6.316299e+38,0,102
1.283259e+10,4.294121e+19,2.362062e+28,0,7
6.807158e+09,1.177366e+19,3.112724e+27,0,28
7.624092e+19,9.373409e+29,2.578825e+39,0,34
7.520360e+09,1.404705e+19,3.491803e+27,0,1
1.349079e+10,4.540811e+19,2.617488e+28,0,34
8.732229e+09,1.875541e+19,5.801617e+27,0,96
1.231003e+10,3.480328e+19,1.732721e+28,0,93
7.561968e+09,1.386725e+19,3.825032e+27,0,28
6.323893e+09,1.018503e+19,2.675860e+27,2,90
1.255303e+10,4.311626e+19,2.576471e+28,0,99
1.401059e+10,4.530846e+19,2.338106e+28,0,17
7.653314e+19,7.064332e+29,1.438719e+39,0,101
9.389094e+09,2.227090e+19,8.721153e+27,0,89
8.698257e+09,2.105044e+19,9.489122e+27,0,81
9.357882e+09,2.160612e+19,9.483685e+27,0,50
7.472365e+19,6.396784e+29,1.254999e+39,0,39
1.562801e+10,5.643795e+19,3.090567e+28,0,2
1.074991e+10,3.027675e+19,1.285115e+28,0,76
7.712866e+09,1.480176e+19,3.637113e+27,0,89
8.157251e+09,1.665160e+19,4.577196e+27,0,74
7.538606e+09,1.377165e+19,3.509592e+27,0,29
5.651438e+09,8.267263e+18,2.083379e+27,0,90
7.960407e+09,1.407751e+19,4.128673e+27,0,82
6.254473e+09,1.030237e+19,2.704144e+27,0,102
7.593777e+09,1.540755e+19,5.384820e+27,0,22
1.012048e+10,2.708976e+19,1.236303e+28,0,70
1.267120e+10,4.125022e+19,2.304506e+28,0,23
1.467345e+10,4.767075e+19,1.970492e+28,0,41
1.340496e+10,4.297595e+19,2.251368e+28,0,8
6.699584e+09,1.023345e+19,1.999267e+27,0,31
6.468721e+09,1.000823e+19,2.123571e+27,0,13
1.080612e+10,2.915038e+19,1.299574e+28,0,3
1.405127e+10,4.586130e+19,2.076736e+28,0,104
2.864501e+10,2.053714e+20,2.392297e+29,0,72
9.308649e+09,2.006514e+19,7.376135e+27,0,38
9.675809e+09,2.247428e+19,8.009660e+27,0,10
8.095161e+09,1.577604e+19,4.703472e+27,0,50
1.200590e+10,3.403596e+19,1.460055e+28,0,57
7.355767e+19,6.719703e+29,1.203825e+39,0,11
5.855883e+09,9.182461e+18,2.224060e+27,0,95
7.008490e+19,4.539302e+29,6.699121e+38,0,83
8.320292e+19,1.385697e+30,4.284444e+39,0,17
7.487583e+09,1.407966e+19,3.959852e+27,0,1
9.360099e+09,2.065111e+19,8.483025e+27,0,38
8.800595e+09,1.855579e+19,6.205741e+27,0,25
5.531108e+09,8.149790e+18,1.901599e+27,0,95
1.333038e+10,4.134384e+19,1.975113e+28,0,17
8.065010e+09,1.558611e+19,4.451108e+27,0,29
1.180037e+10,3.319332e+19,1.414706e+28,0,87
2.374037e+10,1.175753e+20,1.065395e+29,0,2
1.139295e+10,3.326635e+19,1.574305e+28,0,61
8.766454e+09,1.972629e+19,8.297435e+27,0,19
7.596292e+19,1.044172e+30,3.074147e+39,0,6
8.911790e+09,2.086460e+19,8.337290e+27,0,45
1.259952e+10,3.812122e+19,1.562855e+28,0,8
7.676346e+09,1.489327e+19,4.635911e+27,0,22
1.242134e+10,3.961459e+19,2.409045e+28,0,87
8.628344e+09,1.959849e+19,7.342252e+27,0,59
1.379315e+10,4.429801e+19,2.201390e+28,0,6
8.480554e+09,1.693928e+19,4.221989e+27,0,100
1.120792e+10,3.042275e+19,1.202083e+28,0,44
9.404459e+09,2.150052e+19,7.433336e+27,0,60
9.241752e+09,2.207694e+19,1.070282e+28,0,36
1.230614e+10,3.720439e+19,1.454311e+28,0,8
7.021670e+09,1.365622e+19,5.155018e+27,0,56
1.335839e+10,4.440165e+19,2.292311e+28,0,23
9.320821e+09,2.176593e+19,7.911907e+27,0,10
8.986034e+09,2.046786e+19,6.934435e+27,0,84
1.509650e+10,5.581118e+19,3.620430e+28,0,34
8.196685e+09,1.761337e+19,5.699801e+27,0,86
8.318624e+19,9.898860e+29,2.486701e+39,0,32
5.809080e+09,8.226221e+18,1.804227e+27,0,15
8.703947e+09,1.815924e+19,5.558326e+27,0,87
8.814773e+09,1.978716e+19,6.138379e+27,0,84
1.104456e+10,3.181236e+19,1.812401e+28,0,35
8.964877e+09,2.060949e+19,6.520792e+27,0,84
7.534858e+19,6.965291e+29,1.470427e+39,0,45
1.106671e+10,3.037887e+19,1.201714e+28,0,6
8.324899e+09,1.824803e+19,5.622648e+27,0,86
7.418537e+19,5.470101e+29,9.619053e+38,0,45
9.424943e+09,2.122109e+19,7.013022e+27,1,14
1.573099e+10,5.595464e+19,3.057111e+28,0,34
8.125274e+09,1.649925e+19,5.497555e+27,0,103
1.201545e+10,3.545764e+19,2.010494e+28,0,16
9.837336e+09,2.536191e+19,1.326458e+28,0,94
1.345916e+10,4.458712e+19,2.573820e+28,0,9
9.697777e+09,2.444786e+19,1.294357e+28,0,36
7.669189e+09,1.531133e+19,4.805610e+27,0,37
1.196751e+10,3.432022e+19,1.547072e+28,0,87
1.258200e+10,3.566465e+19,1.492092e+28,0,91
7.051956e+09,1.167178e+19,2.926571e+27,0,31
9.337066e+09,2.193797e+19,9.050586e+27,0,22
1.185582e+10,3.717926e+19,2.171808e+28,0,23
9.484516e+09,2.174439e+19,7.507498e+27,0,32
8.311268e+09,1.869316e+19,7.176268e+27,0,85
7.206453e+09,1.288880e+19,3.275934e+27,0,28
9.062810e+19,6.571520e+29,1.093884e+39,0,88
7.270491e+09,1.319314e+19,3.555358e+27,0,1
1.091950e+10,2.947486e+19,1.393349e+28,0,73
7.835406e+09,1.623043e+19,4.919375e+27,0,0
9.558537e+09,2.410370e+19,1.078418e+28,0,66
9.709758e+09,2.298558e+19,8.750549e+27,0,65
7.956611e+09,1.655627e+19,4.902493e+27,0,86
1.265843e+10,3.917776e+19,1.982391e+28,0,87
8.390486e+09,1.754109e+19,4.658111e+27,0,101
6.093069e+09,9.886745e+18,2.461119e+27,0,95
1.365238e+10,4.534319e+19,2.290316e+28,0,24
7.616524e+09,1.518398e+19,4.025040e+27,0,86
8.130547e+09,1.720056e+19,5.669547e+27,0,45
9.458669e+09,2.273873e+19,7.487981e+27,0,84
8.603161e+09,1.912212e+19,6.009495e+27,0,39
9.177242e+09,2.054203e+19,5.534908e+27,0,101
8.515096e+09,1.875008e+19,5.421331e+27,0,39
1.822784e+10,7.176944e+19,4.006313e+28,0,8
8.983897e+09,1.911202e+19,7.035330e+27,0,38
1.443453e+10,5.177845e+19,2.697280e+28,0,41
1.905934e+10,8.685741e+19,5.841246e+28,0,99
7.366570e+09,1.423265e+19,4.228732e+27,0,37
8.619828e+19,1.311578e+30,4.265643e+39,0,5
1.302191e+10,3.634004e+19,1.614604e+28,0,4
5.763958e+09,8.170037e+18,1.509284e+27,0,83
1.939002e+10,7.945200e+19,4.635403e+28,0,33
9.533664e+09,2.043662e+19,5.976964e+27,0,83
8.174152e+09,1.768976e+19,6.085293e+27,0,86
9.771113e+09,2.499750e+19,9.978073e+27,0,0
1.027247e+10,2.684207e+19,1.415018e+28,0,30
1.378053e+10,4.511413e+19,2.555690e+28,0,44
8.133431e+09,1.574973e+19,3.352158e+27,0,100
8.664659e+09,1.984587e+19,7.731484e+27,0,37
1.111986e+10,3.245315e+19,1.832853e+28,1,16
7.604913e+09,1.497446e+19,4.292344e+27,0,45
7.226185e+09,1.260127e+19,3.647164e+27,0,12
1.300894e+10,4.445114e+19,3.003242e+28,0,67
7.446723e+09,1.366605e+19,3.623324e+27,0,29
7.784565e+09,1.632394e+19,5.898237e+27,0,37
8.331745e+19,8.385374e+29,1.952469e+39,0,98
1.292932e+10,3.969822e+19,1.960373e+28,0,87
4.424064e+20,5.043356e+30,1.316647e+40,0,14
1.440326e+10,5.035614e+19,2.861795e+28,0,41
8.261784e+09,1.686431e+19,6.101354e+27,0,50
1.787684e+10,7.446626e+19,5.196505e+28,0,5
7.930983e+09,1.658295e+19,6.375269e+27,0,65
6.515990e+09,1.076757e+19,3.076017e+27,0,90
8.823737e+19,7.084602e+29,1.284149e+39,0,103
8.545932e+09,1.692692e+19,4.602521e+27,0,20
9.654420e+09,2.298596e+19,7.532434e+27,0,101
8.940370e+09,1.955183e+19,6.215181e+27,0,103
7.711071e+09,1.370619e+19,3.083755e+27,0,43
1.048748e+10,2.697413e+19,1.094456e+28,0,44
2.068673e+10,9.414962e+19,6.861533e+28,0,47
9.356037e+09,2.265357e+19,9.537643e+27,0,91
1.015741e+10,2.730732e+19,1.335549e+28,0,66
1.008487e+10,2.459962e+19,8.089460e+27,0,91
7.680992e+09,1.539160e+19,4.202144e+27,0,86
8.773663e+09,1.781941e+19,4.558154e+27,0,20
1.170214e+10,3.623232e+19,1.952142e+28,0,23
1.432217e+10,5.011784e+19,2.978681e+28,0,24
8.145075e+09,1.747612e+19,5.428623e+27,0,86
6.957995e+09,1.139941e+19,3.031295e+27,0,82
1.016385e+10,2.827007e+19,1.380071e+28,0,81
9.609571e+09,2.185070e+19,7.181372e+27,0,88
1.004101e+10,2.279909e+19,8.439247e+27,0,11
1.152222e+10,3.421028e+19,1.627087e+28,0,76
8.514198e+19,9.830715e+29,2.666623e+39,0,7
8.130683e+19,9.074157e+29,2.217488e+39,0,21
7.691873e+19,8.045751e+29,1.881654e+39,0,94
1.055683e+20,1.473271e+30,4.215367e+39,0,8
1.114668e+10,3.001740e+19,1.343437e+28,0,91
8.203045e+09,1.818652e+19,7.056523e+27,0,37
1.648958e+10,6.402232e+19,3.795020e+28,0,23
1.142426e+10,3.168191e+19,1.055103e+28,0,27
1.125008e+10,3.094698e+19,1.275961e+28,0,91
8.674030e+09,1.771646e+19,5.731134e+27,0,43
1.018048e+10,2.691065e+19,1.558281e+28,0,30
1.695380e+10,6.762590e+19,4.920351e+28,0,98
1.196074e+10,3.675800e+19,1.716381e+28,0,23
1.303041e+10,4.108624e+19,1.971608e+28,0,34
5.797311e+09,9.069296e+18,2.379530e+27,0,95
9.150767e+09,1.855382e+19,5.365126e+27,0,18
7.479039e+19,5.820196e+29,9.801765e+38,0,43
1.084821e+10,3.137746e+19,1.329573e+28,0,99
6.330712e+09,1.030788e+19,2.330051e+27,0,88
8.239739e+09,1.586345e+19,3.876284e+27,0,25
6.548280e+19,6.969131e+29,1.388421e+39,0,43
1.052967e+10,2.852555e+19,1.502805e+28,0,94
7.921216e+19,8.497729e+29,2.023596e+39,0,44
6.343593e+09,9.991894e+18,2.250254e+27,0,18
8.167179e+19,7.691712e+29,1.627161e+39,0,46
1.234704e+10,3.556765e+19,1.628945e+28,0,87
1.378329e+10,4.485244e+19,2.063888e+28,0,33
1.187260e+20,1.685316e+30,5.175096e+39,0,9
1.348742e+10,4.399991e+19,1.930253e+28,0,24
7.902582e+09,1.486670e+19,4.094622e+27,0,43
7.388563e+19,7.188979e+29,1.491491e+39,0,91
2.726612e+11,2.255374e+21,4.187918e+30,0,14
4.900617e+09,6.233389e+18,1.279607e+27,0,13
8.064473e+19,1.022004e+30,3.033989e+39,0,99
8.840406e+09,1.931655e+19,5.437672e+27,0,101
1.610933e+10,5.845884e+19,3.710984e+28,0,17
1.044225e+10,2.740998e+19,1.228836e+28,0,45
8.516736e+19,7.911585e+29,1.526606e+39,0,20
1.471936e+10,4.888408e+19,2.549830e+28,0,17
8.616778e+09,1.910489e+19,8.300627e+27,0,36
1.478338e+10,4.970011e+19,3.119973e+28,0,93
8.012782e+19,1.017005e+30,2.751540e+39,0,66
8.052254e+09,1.531086e+19,4.251661e+27,0,28
6.132259e+09,9.639939e+18,2.789646e+27,0,90
7.826571e+19,8.106302e+29,1.952247e+39,0,24
1.093576e+10,3.065254e+19,1.300177e+28,0,6
7.451116e+09,1.419160e+19,4.652464e+27,0,1
8.891366e+09,1.830231e+19,5.074035e+27,0,25
8.483848e+09,1.797882e+19,5.382014e+27,0,89
1.379403e+10,4.562747e+19,2.808607e+28,0,17
1.021331e+20,1.500510e+30,4.496386e+39,0,2
6.673068e+09,1.127745e+19,3.275520e+27,0,90
9.275229e+09,2.283243e+19,9.414600e+27,0,85
1.048298e+10,2.508459e+19,7.396909e+27,0,20
1.067414e+10,3.136729e+19,1.876298e+28,0,81
1.186922e+10,3.294040e+19,1.895450e+28,0,64
1.846231e+10,7.746438e+19,4.790305e+28,0,5
1.078940e+10,2.871026e+19,1.015397e+28,0,26
6.454447e+09,1.103543e+19,2.831879e+27,0,46
1.054181e+10,2.723020e+19,1.208013e+28,0,32
8.868356e+09,2.044372e+19,8.545823e+27,0,94
1.098107e+10,2.868142e+19,1.188171e+28,0,35
1.065353e+10,3.004439e+19,1.339283e+28,0,76
9.532912e+09,2.515674e+19,1.215143e+28,0,81
1.058345e+10,2.848228e+19,1.357426e+28,0,6
7.728695e+09,1.406559e+19,3.865148e+27,0,18
1.356443e+10,4.304446e+19,2.119312e+28,0,17
1.583381e+10,5.830781e+19,3.453609e+28,0,2
8.996306e+09,2.088558e+19,7.303908e+27,0,45
1.109681e+10,2.982478e+19,1.285556e+28,0,59
1.395606e+10,4.455481e+19,2.324737e+28,0,21
1.314846e+10,3.930024e+19,2.003408e+28,0,4
7.980223e+19,8.286235e+29,1.827343e+39,0,101
8.679820e+19,7.231115e+29,1.418611e+39,0,40
6.452883e+09,1.117275e+19,3.084784e+27,0,46
1.457416e+10,5.105172e+19,2.937227e+28,0,9
7.176724e+09,1.216231e+19,3.102145e+27,0,13
8.319435e+09,1.788683e+19,7.562993e+27,0,80
7.779581e+09,1.458678e+19,3.752459e+27,0,29
1.159261e+10,2.976846e+19,9.701310e+27,0,89
8.581803e+19,5.740669e+29,8.963551e+38,0,1
4.288257e+09,4.616744e+18,8.164396e+26,0,58
7.759852e+19,7.917601e+29,1.932316e+39,0,85
8.068525e+19,7.463744e+29,1.558847e+39,0,93
8.695560e+09,1.822983e+19,5.235332e+27,0,14
7.241810e+09,1.245805e+19,2.918022e+27,0,25
8.848679e+09,1.962330e+19,7.351181e+27,0,103
9.977748e+09,2.457409e+19,1.026058e+28,0,10
8.574172e+09,1.851959e+19,5.760756e+27,0,84
1.133577e+10,3.076216e+19,1.279815e+28,0,87
8.504580e+09,1.910831e+19,7.741219e+27,0,22
9.642068e+09,2.491486e+19,1.184827e+28,0,46
8.282430e+09,1.733103e+19,5.590764e+27,0,96
6.576312e+09,1.138180e+19,3.105741e+27,0,95
9.765342e+09,2.318747e+19,9.742827e+27,0,19
1.796567e+10,7.455106e+19,5.653531e+28,0,2
1.065268e+10,2.737941e+19,1.091072e+28,0,93
8.673070e+09,1.877999e+19,6.152641e+27,0,96
1.268196e+10,3.878922e+19,1.863711e+28,1,87
6.171376e+09,9.808674e+18,2.447367e+27,0,28
1.317755e+10,4.408093e+19,2.430776e+28,0,27
7.998284e+19,5.197733e+29,6.975052e+38,0,15
7.773012e+19,7.736331e+29,1.598838e+39,0,64
1.688544e+10,6.684410e+19,4.148618e+28,0,5
7.576183e+19,9.711775e+29,2.713040e+39,0,34
5.235370e+20,4.048252e+30,7.168371e+39,0,22
1.000793e+10,2.492552e+19,7.696000e+27,0,42
1.209383e+10,3.564953e+19,1.819917e+28,0,93
8.614831e+09,1.953367e+19,6.455509e+27,0,40
1.475129e+10,4.895846e+19,2.582796e+28,0,44
7.028871e+19,5.289631e+29,9.201491e+38,0,71
6.777580e+09,1.180334e+19,2.768884e+27,0,88
1.066078e+10,2.700582e+19,8.842356e+27,0,101
9.228493e+09,2.042611e+19,6.630231e+27,0,25
9.260319e+09,2.240966e+19,9.451875e+27,0,45
7.122462e+09,1.291197e+19,3.540043e+27,0,1
1.227059e+10,3.701846e+19,2.145982e+28,0,97
1.079462e+10,2.995762e+19,1.635699e+28,0,16
5.839468e+09,8.180143e+18,1.558181e+27,0,15
8.356256e+09,1.755021e+19,6.066801e+27,0,71
6.466817e+09,1.012605e+19,2.305598e+27,0,13
8.456067e+09,1.654614e+19,5.151511e+27,0,11
8.518421e+09,1.899771e+19,6.088094e+27,0,40
1.082893e+10,2.798978e+19,1.315991e+28,0,19
7.379693e+09,1.336581e+19,3.200312e+27,0,28
7.645950e+09,1.446207e+19,4.328631e+27,0,28
6.011416e+09,9.249286e+18,2.123195e+27,0,102
1.172420e+10,3.540260e+19,1.732104e+28,0,98
9.565372e+09,2.401436e+19,1.156018e+28,0,94
1.054809e+10,2.820256e+19,1.093760e+28,0,0
8.025203e+19,4.413956e+29,5.881366e+38,0,95
9.052936e+09,2.119448e+19,9.423387e+27,0,94
7.551259e+09,1.499189e+19,4.774021e+27,0,92
2.493083e+10,1.355394e+20,1.159071e+29,0,5
9.878097e+19,1.173578e+30,3.102708e+39,0,24
1.192850e+10,3.943806e+19,2.835686e+28,0,81
7.484409e+09,1.343574e+19,3.181060e+27,0,28
7.749968e+19,1.576267e+30,6.439998e+39,0,5
1.180542e+10,3.622571e+19,2.067623e+28,0,61
1.095355e+10,3.190083e+19,1.314886e+28,0,99
1.339758e+10,4.363931e+19,2.385129e+28,0,9
3.663683e+09,3.600294e+18,6.686863e+26,0,58
7.702936e+09,1.566452e+19,5.062536e+27,0,37
1.201903e+10,3.595772e+19,2.287710e+28,0,32
1.216616e+10,3.668612e+19,2.245992e+28,0,16
9.501684e+19,7.664694e+29,1.382776e+39,0,26
1.031160e+10,2.592426e+19,1.057882e+28,0,91
1.110246e+10,3.015505e+19,1.385480e+28,0,16
6.196901e+09,9.518440e+18,1.958246e+27,0,18
9.322403e+09,2.142117e+19,7.919829e+27,0,10
1.226386e+10,3.774067e+19,2.226245e+28,0,4
7.047643e+19,7.087615e+29,1.573370e+39,0,3
1.292902e+10,3.805444e+19,1.468596e+28,0,54
8.019407e+09,1.669406e+19,6.614313e+27,0,19
9.613503e+09,2.502158e+19,1.366954e+28,0,16
1.130544e+10,3.445869e+19,1.668543e+28,0,99
9.219902e+09,2.170122e+19,7.753812e+27,0,3
1.345502e+10,4.509385e+19,2.424811e+28,0,27
1.363232e+10,4.494955e+19,2.096507e+28,0,24
1.379598e+10,4.581483e+19,2.381390e+28,0,85
1.012059e+10,2.427784e+19,9.961879e+27,1,1
9.970194e+09,2.766578e+19,1.474101e+28,0,81
1.756112e+10,7.115084e+19,5.046736e+28,0,41
1.170791e+10,3.401862e+19,1.635488e+28,0,75
5.525019e+09,8.106692e+18,1.864522e+27,0,102
1.120486e+10,3.262539e+19,1.672443e+28,0,70
1.496309e+10,4.977873e+19,2.771815e+28,0,94
1.261047e+10,3.941996e+19,2.034592e+28,0,57
1.328342e+10,4.212821e+19,1.753934e+28,0,8
5.496399e+09,7.941609e+18,1.558746e+27,0,88
6.029263e+09,9.629468e+18,2.560318e+27,0,102
8.027060e+19,6.571326e+29,1.303976e+39,0,40
1.568435e+10,5.684131e+19,3.659517e+28,0,75
1.251434e+10,3.936872e+19,2.090690e+28,0,6
7.935318e+09,1.449606e+19,4.190263e+27,0,11
1.204642e+10,3.116417e+19,1.036523e+28,0,20
7.386085e+09,1.369108e+19,3.346184e+27,0,88
8.138619e+09,1.616157e+19,4.810818e+27,0,25
8.418666e+09,1.905161e+19,7.229266e+27,0,40
8.666371e+09,2.057766e+19,8.781913e+27,0,85
8.299155e+09,1.660289e+19,4.164535e+27,0,100
1.027801e+20,1.151303e+30,2.888069e+39,0,4
1.011621e+10,2.551725e+19,9.599823e+27,0,3
9.206708e+09,2.091849e+19,8.095512e+27,0,55
8.162703e+09,1.687418e+19,6.177396e+27,0,10
9.301494e+09,2.305901e+19,9.963219e+27,0,61
9.597899e+09,2.321872e+19,8.350814e+27,0,3
9.403411e+09,2.324392e+19,1.070798e+28,0,45
7.395110e+19,6.617214e+29,1.296774e+39,0,19
1.387337e+10,4.564913e+19,1.895634e+28,0,8
1.605789e+10,6.306222e+19,4.661026e+28,0,34
7.421771e+19,6.217686e+29,1.150302e+39,0,19
1.493286e+10,5.406174e+19,3.136968e+28,0,24
1.404723e+10,4.706752e+19,2.743477e+28,0,87
1.129654e+10,3.251402e+19,1.733153e+28,0,87
1.124310e+10,2.829561e+19,9.460122e+27,0,25
2.824592e+10,1.938119e+20,1.861263e+29,0,72
8.334211e+09,1.693180e+19,5.143952e+27,0,103
4.387410e+09,4.969180e+18,1.087347e+27,0,58
7.230248e+09,1.325564e+19,4.150679e+27,0,1
1.622288e+10,5.822924e+19,3.152713e+28,0,2
6.690182e+19,3.524899e+29,4.341970e+38,1,90
1.010899e+10,2.493115e+19,8.780682e+27,0,101
1.043145e+10,2.801417e+19,1.290320e+28,0,75
1.900962e+10,7.903486e+19,5.240581e+28,0,2
1.424274e+10,5.079007e+19,3.411639e+28,0,34
1.680655e+20,1.330087e+30,2.387187e+39,0,14
7.205790e+09,1.293908e+19,4.279499e+27,0,12
8.947286e+09,2.071066e+19,6.900935e+27,0,40
8.206602e+09,1.755985e+19,6.775243e+27,0,22
1.714485e+10,7.060858e+19,4.739489e+28,0,27
7.200224e+19,5.541734e+29,9.352170e+38,0,103
1.894567e+10,8.183285e+19,5.419070e+28,0,5
1.183965e+10,3.432144e+19,1.317924e+28,0,104
7.938961e+19,1.341051e+30,4.588369e+39,0,24
7.527021e+09,1.366940e+19,3.054931e+27,0,100
8.230175e+19,9.928415e+29,2.451997e+39,0,21
1.194611e+10,3.433459e+19,1.122340e+28,0,27
7.390667e+09,1.435582e+19,3.798558e+27,0,0
8.134387e+09,1.615331e+19,5.424803e+27,0,11
1.323880e+10,4.222136e+19,1.876055e+28,0,8
