l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,sample,subject
1.716965e+08,9.546678e+15,7.291059e+09,1.203003e+10,1.121781e+20,1.169070e+18,1.042114e+20,4.055158e+07,1.118097e+15,4.453329e+08,5.511906e+07,-4.376262e+15,-1.297453e+15,-2.711712e+15,1.382587e+08,1.720203e+16,1.018873e+10,1.125774e+10,1.205442e+20,1.456470e+18,-2.150398e+19,0,78
2.097665e+08,2.402872e+16,1.241952e+10,1.221060e+10,1.503606e+20,1.876376e+18,1.707737e+20,3.185597e+07,5.256322e+14,1.117603e+08,5.097341e+06,-1.072363e+14,-1.120722e+14,-1.071063e+14,1.868571e+08,3.182793e+16,1.192449e+10,1.253244e+10,1.530609e+20,2.184834e+18,-2.287125e+19,2,78
2.038643e+08,2.248741e+16,2.421876e+10,5.622084e+10,2.073951e+21,8.422197e+18,1.975809e+21,3.075181e+07,5.650011e+14,1.314147e+08,1.455647e+07,2.025039e+14,-6.824024e+13,2.467558e+14,1.800952e+08,3.006613e+16,4.550542e+10,4.795665e+10,2.240001e+21,8.214539e+18,-2.722188e+20,2,47
1.072632e+08,8.078504e+15,2.600759e+09,2.562798e+09,6.612284e+18,2.232603e+17,8.094815e+18,9.716855e+06,5.904118e+13,1.496798e+07,1.501829e+06,-6.193077e+12,-1.057945e+13,-4.858448e+12,9.958130e+07,9.547711e+15,2.545614e+09,2.517979e+09,6.374605e+18,2.356308e+17,-1.276375e+18,2,63
5.396545e+08,1.058781e+17,5.185688e+09,8.777323e+09,5.900205e+19,2.686802e+18,6.843876e+19,1.240234e+08,8.174300e+15,1.816800e+09,3.104427e+08,-1.487950e+17,-2.195153e+16,-1.469259e+17,4.494000e+08,1.792705e+17,1.319455e+10,7.181258e+09,6.754205e+19,2.259145e+18,-1.663655e+19,0,72
1.161238e+08,6.020915e+15,1.295254e+10,1.997182e+10,3.201830e+20,1.544900e+18,3.283089e+20,2.584793e+07,1.627123e+14,5.832877e+08,5.967218e+07,-2.672583e+15,-3.851500e+14,-2.025156e+15,1.034410e+08,8.162529e+15,1.710141e+10,2.064009e+10,3.859779e+20,1.756212e+18,-5.588756e+19,0,9
1.955147e+08,2.583886e+16,9.619405e+09,1.601731e+10,1.987995e+20,2.573817e+18,2.025085e+20,2.025249e+07,2.171740e+14,4.974836e+07,6.075052e+06,-7.547695e+13,-7.924236e+13,-7.521133e+13,1.808084e+08,3.090147e+16,1.472623e+10,1.453316e+10,2.126110e+20,2.476370e+18,-3.847459e+19,3,85
7.430896e+07,3.429593e+15,1.309355e+10,1.332445e+10,1.759353e+20,7.802436e+17,1.737315e+20,9.485356e+06,3.926563e+13,2.057130e+07,1.144244e+06,1.421207e+12,-1.295712e+12,1.941235e+12,6.804392e+07,4.254174e+15,1.253129e+10,1.353704e+10,1.762799e+20,8.738862e+17,-7.980348e+18,2,70
9.582252e+07,4.602761e+15,2.748213e+09,4.575734e+09,1.619617e+19,3.103295e+17,1.794768e+19,1.588374e+07,1.465655e+14,1.083523e+08,1.138229e+07,-3.788568e+14,-1.310490e+14,-3.303462e+14,8.372415e+07,6.390213e+15,5.228263e+09,4.451566e+09,2.147470e+19,3.257010e+17,-3.033480e+18,2,59
1.068551e+08,5.810442e+15,1.612136e+10,1.912510e+10,3.350753e+20,1.456844e+18,3.048952e+20,1.685911e+07,1.944162e+14,5.909549e+07,1.009291e+07,1.695047e+14,2.081389e+13,1.303689e+14,9.294638e+07,8.167547e+15,1.705757e+10,1.871347e+10,3.343243e+20,1.682853e+18,-3.901112e+18,1,12
5.939550e+07,2.433721e+15,4.674411e+09,7.865549e+09,4.768032e+19,3.877655e+17,5.151807e+19,5.746092e+06,1.867198e+13,5.490952e+06,1.696730e+05,-1.254414e+11,-6.666461e+11,-1.234054e+11,5.507822e+07,2.885386e+15,7.571396e+09,7.014145e+09,5.111424e+19,3.671849e+17,-9.303528e+18,3,83
3.462880e+07,2.236986e+14,5.909835e+08,8.608687e+07,-7.252908e+15,3.880143e+14,-6.862831e+15,1.234845e+07,5.462846e+13,2.203788e+08,3.323091e+07,2.501311e+15,5.106275e+13,2.060997e+15,2.730326e+07,5.940561e+14,6.148438e+07,2.113358e+08,2.356916e+16,5.129209e+15,2.315851e+16,0,62
1.581551e+08,1.226800e+16,2.713417e+10,3.302084e+10,9.863568e+20,3.637301e+18,8.394856e+20,2.605198e+07,5.141089e+14,1.071439e+08,1.524238e+07,6.667355e+13,-1.118365e+14,2.444560e+14,1.354917e+08,1.745259e+16,3.052749e+10,3.175828e+10,9.888342e+20,4.188808e+18,-8.635322e+19,3,64
7.157170e+07,2.696861e+15,1.135665e+10,1.015181e+10,1.085710e+20,5.084827e+17,1.250665e+20,1.148399e+07,6.750106e+13,6.846937e+07,1.054520e+07,2.371756e+14,1.945289e+13,2.513624e+14,6.337289e+07,3.751405e+15,1.025497e+10,1.019884e+10,1.042828e+20,6.048971e+17,-7.955392e+18,2,69
2.217491e+08,3.146177e+16,1.578068e+10,2.183090e+10,4.051647e+20,3.869897e+18,3.674387e+20,2.495720e+07,4.149661e+14,4.902861e+07,5.690078e+06,-5.043886e+13,-8.806113e+13,-3.025279e+13,2.014357e+08,3.932621e+16,1.994863e+10,2.028120e+10,4.079393e+20,3.970862e+18,-2.061977e+19,1,47
4.159579e+07,1.035163e+15,1.519508e+10,1.440556e+10,2.130321e+20,4.629397e+17,1.824858e+20,5.698314e+06,1.393686e+13,1.052331e+07,1.323171e+06,1.833630e+12,4.862082e+12,1.123184e+12,3.786664e+07,1.314994e+15,1.311031e+10,1.503350e+10,2.110101e+20,5.427555e+17,1.599940e+19,1,75
6.244652e+07,2.404636e+15,4.658473e+09,3.410645e+09,1.358445e+19,1.671077e+17,1.595585e+19,7.450355e+06,3.732480e+13,7.029867e+06,1.469106e+06,3.919625e+12,3.870984e+12,1.942105e+12,5.633737e+07,3.025031e+15,3.945055e+09,3.767228e+09,1.452288e+19,2.019101e+17,-2.946426e+18,1,59
7.118472e+07,2.902395e+15,1.490006e+09,8.814048e+08,1.003710e+18,4.689119e+16,9.269450e+17,1.004375e+07,6.031246e+13,4.052929e+07,4.182506e+06,2.945488e+13,-3.735991e+12,2.961959e+13,6.342121e+07,3.748615e+15,1.520619e+09,1.119908e+09,1.461426e+18,5.945752e+16,-1.173972e+17,0,12
1.625136e+08,1.184361e+16,1.334990e+10,9.136661e+09,1.008073e+20,9.943252e+17,1.041960e+20,2.913400e+07,6.044592e+14,2.076063e+08,2.601189e+07,-1.462967e+15,-5.410283e+14,-1.271439e+15,1.379573e+08,1.780062e+16,1.084254e+10,1.027196e+10,1.084002e+20,1.349245e+18,-2.150030e+19,0,40
1.458903e+08,1.064049e+16,1.311875e+09,2.768156e+08,8.291978e+16,6.613725e+15,8.803928e+14,2.822147e+07,2.442629e+14,6.437890e+08,9.777176e+07,-2.232389e+16,-1.320427e+15,-2.182713e+16,1.308165e+08,1.460926e+16,2.107206e+09,4.755892e+08,1.795536e+17,1.437456e+16,4.612407e+17,0,64
2.959731e+07,6.023888e+14,2.461282e+08,3.824811e+07,-3.401712e+15,8.988567e+14,-2.954177e+15,3.479564e+06,2.592001e+12,1.281356e+07,1.799781e+06,6.950928e+12,1.300807e+12,1.056817e+13,2.800267e+07,7.059930e+14,8.416213e+08,8.687688e+07,-2.344245e+16,-2.228385e+15,-2.454987e+16,3,66
7.911804e+08,1.568035e+17,5.042477e+08,3.904907e+09,5.151584e+18,1.535664e+18,7.383126e+18,2.294914e+08,2.755049e+16,7.366642e+09,1.122794e+09,-3.213330e+18,-1.857826e+17,-3.181857e+18,6.252311e+08,3.204325e+17,1.737067e+10,4.511157e+09,1.985397e+19,-2.960369e+16,1.584957e+19,1,72
2.883755e+08,1.646534e+16,7.463098e+08,2.012611e+10,-6.966120e+19,2.582121e+18,-3.369557e+19,9.240657e+07,4.587262e+15,1.486598e+09,1.399399e+08,-4.585776e+16,-8.131014e+15,-3.744141e+16,2.206891e+08,4.001564e+16,6.792325e+09,1.132279e+10,9.911281e+19,2.210131e+18,-2.499140e+18,0,4
5.152522e+07,1.670920e+15,6.646769e+09,5.191166e+09,3.047593e+19,2.121190e+17,3.384043e+19,6.968825e+06,1.368713e+13,4.350270e+07,2.880901e+06,-1.001140e+13,-6.133872e+12,-3.395758e+12,4.782561e+07,2.002963e+15,5.314026e+09,5.853512e+09,3.260880e+19,2.508389e+17,-5.763561e+18,2,50
5.442089e+07,1.667257e+15,5.682724e+09,3.734294e+09,1.716788e+19,1.519380e+17,1.719708e+19,7.983946e+06,3.517067e+13,1.731742e+07,1.129632e+06,3.400059e+12,1.639050e+12,2.658799e+12,4.849497e+07,2.178201e+15,3.625357e+09,4.376786e+09,1.742642e+19,2.034072e+17,2.130735e+17,0,61
9.168650e+06,4.924749e+13,6.408507e+09,6.367768e+09,4.062713e+19,4.468679e+16,3.200055e+19,1.450006e+06,6.035502e+11,9.689589e+06,6.967820e+05,2.778552e+11,4.567023e+11,-8.061592e+11,8.437039e+06,7.006962e+13,7.140192e+09,7.193104e+09,5.155006e+19,6.020431e+16,4.176110e+19,3,60
4.376905e+07,1.243461e+15,1.142480e+10,2.732860e+09,1.498919e+19,9.112739e+16,8.848629e+18,6.247043e+06,5.390541e+12,1.609536e+08,2.659790e+07,-1.258916e+15,-5.785480e+13,-1.229218e+15,4.150970e+07,1.407976e+15,1.884635e+10,6.229886e+09,5.729427e+19,9.750612e+16,3.310823e+19,3,75
1.095710e+08,2.628184e+15,3.908311e+09,1.029261e+10,5.746956e+19,4.857732e+17,5.138742e+19,3.097099e+07,7.888246e+14,3.637481e+08,7.218564e+07,7.374860e+15,3.423314e+14,1.193350e+16,8.151897e+07,6.221109e+15,6.959781e+09,6.227364e+09,4.099527e+19,4.754850e+17,-7.497690e+18,1,62
1.090646e+08,8.265191e+15,1.831189e+10,1.414210e+10,2.275624e+20,1.283682e+18,2.592740e+20,1.028109e+07,6.354499e+13,5.884582e+07,9.345615e+06,-1.168317e+14,-5.468777e+13,-8.404645e+13,1.010931e+08,9.844360e+15,1.526956e+10,1.489534e+10,2.246346e+20,1.470211e+18,-2.792058e+18,2,80
1.456136e+08,1.558763e+16,2.364344e+10,1.847743e+10,3.857535e+20,2.306745e+18,4.269633e+20,1.305497e+07,6.042456e+13,4.045175e+07,6.852773e+06,9.263052e+13,1.723488e+13,6.578003e+13,1.378407e+08,1.759974e+16,2.130714e+10,2.031585e+10,4.226660e+20,2.588734e+18,-8.526889e+19,0,91
4.937762e+07,1.487807e+15,2.460260e+09,3.549522e+09,1.047380e+19,1.367178e+17,1.155747e+19,5.766475e+06,2.553423e+13,1.684259e+07,2.262130e+06,-6.756938e+12,-7.647498e+12,-6.006623e+12,4.433341e+07,1.904365e+15,3.636300e+09,3.286920e+09,1.136255e+19,1.408347e+17,4.803038e+18,1,95
4.020814e+07,1.000885e+15,9.064481e+09,7.132473e+09,5.734581e+19,2.255609e+17,6.147609e+19,5.088408e+06,1.217462e+13,1.842663e+07,1.692349e+06,-7.062955e+12,-4.782227e+12,-4.951233e+12,3.672120e+07,1.241951e+15,7.262018e+09,7.898692e+09,5.981167e+19,2.702853e+17,-1.005052e+19,1,103
1.301408e+08,8.493572e+15,1.316292e+10,2.034205e+10,3.321382e+20,1.873914e+18,3.683269e+20,2.183858e+07,2.610288e+14,1.794257e+08,1.982242e+07,-6.959015e+14,-2.521752e+14,-5.061267e+14,1.139988e+08,1.193101e+16,1.764212e+10,1.865317e+10,3.383680e+20,2.001722e+18,-2.615522e+19,0,68
2.546350e+08,3.352613e+16,1.311776e+10,9.100645e+09,9.846914e+19,1.651204e+18,1.004372e+20,3.846223e+07,1.111649e+15,1.542437e+08,2.864532e+07,8.517493e+14,-4.842982e+13,9.119618e+14,2.212992e+08,4.673365e+16,1.100798e+10,1.034321e+10,1.103664e+20,2.171636e+18,-2.280115e+19,2,104
6.725951e+07,3.104221e+15,1.777826e+10,1.448115e+10,2.320542e+20,8.018996e+17,1.621330e+20,7.255466e+06,2.084230e+13,3.029505e+07,3.646313e+06,-2.932781e+12,-1.083951e+13,-4.026927e+11,6.276630e+07,3.600491e+15,1.521770e+10,1.571726e+10,2.430383e+20,9.172270e+17,-4.786015e+19,2,52
9.100170e+07,1.778594e+15,2.532590e+09,3.487644e+09,7.946829e+18,1.302686e+17,7.880874e+18,2.671838e+07,4.923197e+14,5.407371e+08,1.576363e+08,3.520791e+16,9.812082e+14,5.887756e+16,6.885409e+07,4.272172e+15,3.863775e+09,3.425024e+09,1.245843e+19,2.180987e+17,-1.863342e+18,3,89
1.086669e+08,7.372897e+15,3.493131e+09,3.217116e+09,1.077482e+19,2.715670e+17,1.308553e+19,1.339163e+07,8.864635e+13,9.984227e+07,1.111860e+07,-2.977747e+14,-9.209911e+13,-2.668747e+14,9.925625e+07,9.110503e+15,3.721652e+09,3.406733e+09,1.213038e+19,2.993582e+17,-2.259335e+18,0,30
1.367052e+08,7.975649e+15,1.446431e+10,1.659078e+10,2.567569e+20,1.481650e+18,2.180173e+20,2.665737e+07,4.537753e+14,1.915602e+08,2.319095e+07,-8.118541e+14,-3.624520e+14,-5.823332e+14,1.154036e+08,1.212884e+16,1.504972e+10,1.639939e+10,2.576241e+20,1.789881e+18,-3.067487e+19,3,104
8.126355e+07,3.674987e+15,4.463679e+10,3.611916e+10,1.449965e+21,2.187613e+18,1.595481e+21,1.210321e+07,7.355409e+13,2.174440e+08,2.107737e+07,-1.186339e+15,-1.637983e+14,-8.083956e+14,7.271574e+07,4.821707e+15,3.736956e+10,3.828602e+10,1.448136e+21,2.637670e+18,-7.288427e+19,0,45
1.451299e+08,1.580946e+16,1.109292e+10,1.216374e+10,1.412887e+20,1.529134e+18,1.513194e+20,1.202304e+07,5.579323e+13,3.179884e+07,4.279934e+06,-3.608581e+13,-2.767718e+13,-3.599189e+13,1.376646e+08,1.799970e+16,1.327555e+10,1.177796e+10,1.472552e+20,1.506371e+18,-2.828748e+19,1,70
1.662984e+08,1.408974e+16,4.943127e+10,5.631686e+10,2.971378e+21,6.669019e+18,3.016555e+21,2.759909e+07,4.088970e+14,1.598944e+08,1.396563e+07,-6.459248e+14,-2.798415e+14,-6.151744e+14,1.460890e+08,2.011393e+16,5.210645e+10,5.620237e+10,3.041424e+21,7.940096e+18,6.484426e+20,1,99
1.296855e+08,1.196977e+16,3.309280e+10,4.530595e+10,1.754197e+21,4.952837e+18,1.932284e+21,1.309284e+07,5.453727e+13,2.622585e+07,2.243077e+06,-1.477130e+13,-1.339945e+13,-1.512895e+13,1.224508e+08,1.401171e+16,4.101205e+10,4.222092e+10,1.756892e+21,4.934390e+18,3.803371e+19,2,98
4.301180e+07,1.447387e+15,2.448464e+07,2.829409e+08,-2.211389e+16,1.076026e+16,-1.638807e+16,3.041986e+06,4.259212e+12,6.299377e+06,1.243484e+06,-3.359541e+12,-2.497827e+12,-3.620456e+12,4.095788e+07,1.612374e+15,2.555737e+09,4.593498e+08,1.314318e+17,-3.008494e+15,2.148848e+17,0,19
1.788349e+08,5.384036e+15,6.934629e+09,4.128255e+10,6.873971e+20,3.003288e+18,5.644505e+20,5.920948e+07,2.204026e+15,1.276563e+09,1.405299e+08,-3.458586e+16,-5.329021e+15,-3.289079e+16,1.319673e+08,1.471169e+16,2.451874e+10,3.207449e+10,8.994500e+20,3.880532e+18,1.450624e+20,3,69
1.528143e+08,1.705773e+16,1.397872e+10,1.005879e+10,1.191260e+20,1.313679e+18,1.276072e+20,1.477316e+07,5.544481e+13,4.133594e+07,5.262972e+06,2.345918e+12,-8.867472e+12,1.714640e+13,1.453759e+08,1.909144e+16,1.288939e+10,1.171350e+10,1.439282e+20,1.499577e+18,-2.676542e+19,0,24
1.670858e+08,9.664293e+15,2.866483e+08,1.450743e+09,8.017448e+17,1.416377e+17,-1.241505e+17,3.965221e+07,8.859143e+14,7.314422e+08,9.013111e+07,-2.314021e+16,-2.679976e+15,-2.324104e+16,1.373446e+08,1.658756e+16,1.351001e+09,1.137212e+09,1.408266e+18,1.138602e+17,-3.763539e+16,3,70
7.960880e+07,3.123787e+15,2.325680e+10,2.790115e+10,7.099285e+20,1.559400e+18,7.569125e+20,1.445425e+07,8.642326e+13,1.955691e+08,1.811924e+07,3.856654e+13,-6.735049e+13,6.474765e+13,7.033590e+07,4.269788e+15,2.538568e+10,2.786623e+10,7.407606e+20,1.773530e+18,-1.188699e+20,2,100
4.640936e+07,1.566537e+15,8.917416e+09,6.968327e+09,5.480594e+19,2.756543e+17,3.845058e+19,4.301612e+06,9.978700e+12,4.452554e+06,1.005768e+06,1.898513e+12,7.609137e+11,1.359863e+12,4.329916e+07,1.814700e+15,7.089984e+09,7.320578e+09,5.273965e+19,3.089651e+17,1.282292e+18,3,103
1.768001e+08,1.184703e+16,8.005978e+09,1.480371e+10,1.611330e+20,1.611026e+18,1.123865e+20,4.388617e+07,6.957341e+14,7.870185e+08,1.083172e+08,-1.923897e+16,-2.079081e+15,-1.794507e+16,1.506294e+08,1.879773e+16,1.040213e+10,1.348020e+10,1.596141e+20,1.783765e+18,-4.004424e+18,0,93
1.712466e+07,5.692237e+13,2.160375e+09,2.291511e+09,4.847528e+18,1.705048e+16,4.084071e+18,5.801309e+06,1.488861e+13,4.802093e+07,1.608395e+07,2.479789e+14,6.090836e+13,2.216524e+13,1.329232e+07,1.593839e+14,2.641919e+09,2.891237e+09,7.989121e+18,3.630057e+16,8.421519e+18,3,71
7.318292e+07,2.128946e+15,5.013721e+09,3.522666e+09,1.461523e+19,1.470282e+17,1.517088e+19,1.614585e+07,1.205774e+14,3.970756e+08,3.555604e+07,-3.629038e+15,-3.491315e+14,-3.694220e+15,6.222698e+07,3.253307e+15,5.255047e+09,4.077883e+09,1.887186e+19,1.974564e+17,1.305930e+18,3,53
2.354787e+08,2.465092e+16,1.399835e+07,7.210281e+08,2.790649e+16,1.126955e+17,-5.930833e+16,4.667562e+07,1.043629e+15,5.640526e+08,8.390715e+07,-1.825359e+16,-2.710356e+15,-1.646337e+16,2.032741e+08,3.624096e+16,6.075150e+09,9.934966e+08,-1.651458e+17,-8.538134e+16,4.017816e+17,3,54
1.851548e+08,2.117661e+16,1.147591e+10,1.070655e+10,1.183255e+20,1.557822e+18,1.308666e+20,2.136230e+07,3.382749e+14,4.758832e+07,1.059792e+07,9.965381e+13,-5.904024e+12,1.083719e+14,1.667775e+08,2.692194e+16,1.151942e+10,1.079861e+10,1.204337e+20,1.742850e+18,-1.779885e+19,3,100
1.148882e+08,6.487928e+15,1.651815e+08,5.024713e+09,2.699775e+18,4.029126e+17,-2.354823e+18,2.002049e+07,2.088790e+14,9.583935e+07,8.182189e+06,-6.269166e+13,-7.410967e+13,-4.637684e+13,1.004362e+08,9.194559e+15,4.182099e+09,3.023495e+09,1.074612e+19,2.498040e+17,-1.954817e+18,0,77
1.840700e+07,3.098064e+14,4.919246e+09,5.985143e+09,3.247457e+19,1.053369e+17,3.681737e+19,1.022399e+06,2.831768e+10,1.619683e+06,1.012630e+06,-7.268491e+11,1.564429e+11,-1.103435e+12,1.850891e+07,3.146838e+14,9.264981e+09,6.608440e+09,5.152918e+19,1.086741e+17,5.622488e+19,2,48
2.355784e+07,4.690425e+14,8.284428e+07,8.577205e+06,2.268492e+14,1.854699e+14,2.149554e+14,1.753705e+06,2.558252e+10,2.260480e+06,8.410363e+04,3.623473e+09,4.264008e+08,1.005621e+10,2.341006e+07,5.138997e+14,1.685348e+08,3.327557e+07,1.468856e+15,-9.767611e+13,1.185211e+15,3,74
2.231378e+08,2.571773e+16,4.437262e+09,4.632370e+09,2.088138e+19,7.415302e+17,2.033282e+19,3.558882e+07,7.466230e+14,2.927397e+08,4.324110e+07,-2.988531e+15,-8.831057e+14,-2.570921e+15,1.958991e+08,3.571506e+16,6.055062e+09,4.777654e+09,2.563998e+19,7.840584e+17,-5.197298e+18,0,41
1.707329e+08,1.517296e+16,4.270587e+09,2.945342e+09,1.012917e+19,3.544978e+17,8.148423e+18,2.757850e+07,4.061198e+14,2.040918e+08,3.955798e+07,-2.964202e+14,-3.272962e+14,2.320830e+14,1.506192e+08,2.121872e+16,5.241807e+09,3.634978e+09,1.576506e+19,4.891492e+17,1.711872e+19,3,84
1.655513e+08,1.502097e+16,8.018393e+08,2.449811e+08,8.768894e+16,2.479251e+16,2.911139e+16,2.536221e+07,3.307869e+14,3.155372e+08,4.943102e+07,-5.072944e+15,-7.917973e+14,-4.897016e+15,1.474156e+08,1.988808e+16,2.935641e+09,5.969767e+08,2.521811e+17,-1.387984e+16,2.869961e+17,0,7
1.465974e+08,1.615130e+16,4.514122e+10,5.161797e+10,2.490764e+21,6.556071e+18,2.875646e+21,1.071261e+07,8.346513e+13,1.911313e+07,2.334059e+06,-4.887533e+12,-1.151244e+13,-1.215005e+12,1.374636e+08,1.848287e+16,4.842038e+10,4.978441e+10,2.444296e+21,6.760607e+18,-5.792351e+19,2,65
4.678285e+08,3.920515e+16,4.049092e+08,1.781845e+10,-4.708374e+19,3.523822e+18,-5.874172e+19,1.617409e+08,1.180679e+16,1.900047e+09,2.458189e+08,-1.400225e+17,-2.473464e+16,-1.418565e+17,3.597285e+08,1.013138e+17,1.169864e+10,9.092652e+09,9.354061e+19,2.377814e+18,-2.232390e+19,0,5
9.551625e+07,1.406857e+15,1.267700e+10,3.270899e+10,6.585249e+20,1.226492e+18,7.964945e+20,3.218339e+07,6.678738e+14,6.642135e+08,6.787769e+07,-8.690490e+15,-1.323881e+15,-6.331695e+15,6.967811e+07,4.019606e+15,2.472973e+10,2.787408e+10,7.314899e+20,1.735495e+18,-1.136538e+20,2,49
