subject,crop,x,y,z,distance,angle
bs086_N_N_0,60,42.286678,42.644714,-37.346176,64.74,45
bs086_N_N_0,60,40.808678,44.699001,-35.573723,70.39,47.5
bs086_N_N_0,60,38.059307,45.890675,-34.064957,65.53,50
bs086_N_N_0,60,36.549706,47.360897,-34.230499,66.84,52.5
bs086_N_N_0,60,34.437798,49.276730,-34.382164,73.55,55
bs086_N_N_0,60,32.151787,51.131504,-34.291412,66.75,57.5
bs086_N_N_0,60,30.600473,51.764542,-33.700760,66.82,60
bs086_N_N_0,60,27.556795,53.147469,-32.792519,68.32,62.5
bs086_N_N_0,60,25.127451,55.224197,-32.647011,71.1,65
bs086_N_N_0,60,23.168524,55.475998,-31.699394,69.2,67.5
bs086_N_N_0,60,21.104109,55.923668,-30.909714,69.11,70
bs086_N_N_0,60,17.976309,56.958904,-30.202656,69.64,72.5
bs086_N_N_0,60,16.426617,58.440151,-30.648087,65.78,75
bs086_N_N_0,60,12.031234,58.078632,-29.078840,65.72,77.5
bs086_N_N_0,60,9.773266,59.936455,-29.491623,65.31,80
bs086_N_N_0,60,7.396176,59.951893,-29.026924,63.81,82.5
bs086_N_N_0,60,5.439501,59.965958,-28.587820,63.72,85
bs086_N_N_0,60,2.901549,59.976879,-28.131464,62.38,87.5
bs086_N_N_0,60,0.354615,59.985546,-27.756954,58.82,90
bs086_N_N_0,60,-1.852557,59.993359,-27.542379,58.81,92.5
bs086_N_N_0,60,-6.304555,60.006252,-27.207443,63.02,95
bs086_N_N_0,60,-8.566422,60.013988,-27.208988,64.28,97.5
bs086_N_N_0,60,-10.832511,60.024624,-27.242857,69.18,100
bs086_N_N_0,60,-13.021984,57.777927,-26.368774,68.89,102.5
bs086_N_N_0,60,-15.297739,57.792877,-26.576271,67.33,105
bs086_N_N_0,60,-17.579790,57.808121,-26.805199,68.19,107.5
bs086_N_N_0,60,-19.776358,55.551830,-26.242266,67.48,110
bs086_N_N_0,60,-22.252508,56.027447,-27.025671,74.49,112.5
bs086_N_N_0,60,-25.085526,54.072544,-26.716812,71.57,115
bs086_N_N_0,60,-26.696516,53.422817,-27.097904,71.58,117.5
bs086_N_N_0,60,-30.385443,52.599945,-28.322699,71.3,120
bs086_N_N_0,60,-31.836906,51.467892,-28.443083,71.03,122.5
bs086_N_N_0,60,-33.676643,48.976215,-28.299816,68.05,125
bs086_N_N_0,60,-37.049274,48.048321,-29.807377,71.6,127.5
bs086_N_N_0,60,-39.252277,45.796501,-29.681757,74.31,130
bs086_N_N_0,60,-40.550045,44.792088,-30.132845,73.32,132.5
bs086_N_N_0,60,-42.332333,42.135365,-30.576424,75.22,135
bs086_N_N_0,60,-44.783737,40.103897,-29.816702,71.01,137.5
bs086_N_N_0,60,-46.740788,37.686394,-32.379761,71.48,140
bs086_N_N_0,60,-47.071629,37.062843,-30.478779,77.06,142.5
bs086_N_N_0,60,-49.152157,35.206562,-32.027767,74.16,145
bs086_N_N_0,60,-50.838192,33.036564,-33.051437,79.68,147.5
bs086_N_N_0,60,-51.635971,30.773096,-33.849598,72.83,150
bs086_N_N_0,60,-53.846321,28.586031,-36.287910,71.96,152.5
bs086_N_N_0,60,-54.778778,26.034655,-38.029102,70.97,155
bs086_N_N_0,60,-55.194798,21.716358,-40.028316,78.74,157.5
bs086_N_N_0,60,-56.133106,20.197214,-41.392834,71.91,160
bs086_N_N_0,60,-56.703094,17.285658,-43.313782,72.08,162.5
bs086_N_N_0,60,-57.669392,15.574259,-44.615654,71.59,165
bs086_N_N_0,60,-58.882404,13.242277,-45.807899,71.92,167.5
bs086_N_N_0,60,-58.976124,10.796780,-45.204628,72.2,170
bs086_N_N_0,60,-59.377174,8.628981,-44.853645,68.81,172.5
bs086_N_N_0,60,-59.562649,4.459992,-42.415405,70.09,175
bs086_N_N_0,60,-59.757084,2.459419,-41.784603,69.8,177.5
bs086_N_N_0,60,-59.506557,-0.790688,-39.469978,67.24,180
bs086_N_N_1,20,19.314447,0.538490,-23.667007,22.05,0
bs086_N_N_1,20,19.314447,0.538490,-23.667007,22.05,2.5
bs086_N_N_1,20,19.241005,2.686055,-23.989342,22.24,5
bs086_N_N_1,20,19.241005,2.686055,-23.989342,22.24,7.5
bs086_N_N_1,20,19.241005,2.686055,-23.989342,22.24,10
bs086_N_N_1,20,19.447998,5.123723,-25.525728,25.41,12.5
bs086_N_N_1,20,19.447998,5.123723,-25.525728,25.41,15
bs086_N_N_1,20,19.447998,5.123723,-25.525728,25.41,17.5
bs086_N_N_1,20,18.962292,7.167471,-26.505690,22.56,20
bs086_N_N_1,20,18.962292,7.167471,-26.505690,22.56,22.5
bs086_N_N_1,20,18.962292,7.167471,-26.505690,22.56,25
bs086_N_N_1,20,17.129568,10.353186,-27.818859,23.02,27.5
bs086_N_N_1,20,17.129568,10.353186,-27.818859,23.02,30
bs086_N_N_1,20,17.129568,10.353186,-27.818859,23.02,32.5
bs086_N_N_1,20,16.225893,11.666421,-28.747709,23.89,35
bs086_N_N_1,20,16.225893,11.666421,-28.747709,23.89,37.5
bs086_N_N_1,20,16.429253,12.642298,-29.833168,24.71,40
bs086_N_N_1,20,14.083180,14.250818,-29.848202,23.61,42.5
bs086_N_N_1,20,14.083180,14.250818,-29.848202,23.61,45
bs086_N_N_1,20,14.083180,14.250818,-29.848202,23.61,47.5
bs086_N_N_1,20,13.604601,15.717574,-30.948658,23.63,50
bs086_N_N_1,20,11.656278,16.212948,-30.120005,22.9,52.5
bs086_N_N_1,20,11.656278,16.212948,-30.120005,22.9,55
bs086_N_N_1,20,10.103655,16.814060,-29.527826,24.01,57.5
bs086_N_N_1,20,10.103655,16.814060,-29.527826,24.01,60
bs086_N_N_1,20,9.408772,18.300991,-30.082317,26.64,62.5
bs086_N_N_1,20,8.685298,17.496130,-28.336910,25.56,65
bs086_N_N_1,20,7.469327,18.284746,-27.497223,22.29,67.5
bs086_N_N_1,20,7.469327,18.284746,-27.497223,22.29,70
bs086_N_N_1,20,6.000307,18.573633,-24.652859,25.11,72.5
bs086_N_N_1,20,4.563924,20.024445,-23.726011,26.36,75
bs086_N_N_1,20,4.563924,20.024445,-23.726011,26.36,77.5
bs086_N_N_1,20,2.872861,19.933634,-20.791161,23.36,80
bs086_N_N_1,20,2.872861,19.933634,-20.791161,23.36,82.5
bs086_N_N_1,20,1.462783,20.653076,-20.045176,22.85,85
bs086_N_N_1,20,0.886464,19.920420,-18.640783,21.91,87.5
bs086_N_N_1,20,-0.790340,20.372822,-18.321228,21.53,90
bs086_N_N_1,20,-0.790340,20.372822,-18.321228,21.53,92.5
bs086_N_N_1,20,-2.759389,19.876375,-17.844637,22.71,95
bs086_N_N_1,20,-2.759389,19.876375,-17.844637,22.71,97.5
bs086_N_N_1,20,-2.759389,19.876375,-17.844637,22.71,100
bs086_N_N_1,20,-4.747615,19.523531,-18.322741,25.24,102.5
bs086_N_N_1,20,-4.747615,19.523531,-18.322741,25.24,105
bs086_N_N_1,20,-5.619436,18.336966,-17.562519,22.84,107.5
bs086_N_N_1,20,-6.964087,19.724800,-20.173571,25.52,110
bs086_N_N_1,20,-8.047260,18.198219,-19.632730,24.44,112.5
bs086_N_N_1,20,-8.047260,18.198219,-19.632730,24.44,115
bs086_N_N_1,20,-9.712996,17.615187,-22.376680,24.9,117.5
bs086_N_N_1,20,-9.712996,17.615187,-22.376680,24.9,120
bs086_N_N_1,20,-11.239059,16.116920,-24.027901,23.53,122.5
bs086_N_N_1,20,-11.239059,16.116920,-24.027901,23.53,125
bs086_N_N_1,20,-11.964123,15.373291,-24.428419,23.25,127.5
bs086_N_N_1,20,-12.854418,15.717963,-26.210785,25.18,130
bs086_N_N_1,20,-13.461292,14.263687,-25.608059,21.13,132.5
bs086_N_N_1,20,-13.461292,14.263687,-25.608059,21.13,135
bs086_N_N_1,20,-14.773102,13.367532,-26.193569,21.15,137.5
bs086_N_N_1,20,-14.773102,13.367532,-26.193569,21.15,140
bs086_N_N_1,20,-15.491411,12.063684,-25.097715,21.34,142.5
bs086_N_N_1,20,-16.848564,11.156673,-26.013138,22.53,145
bs086_N_N_1,20,-16.848564,11.156673,-26.013138,22.53,147.5
bs086_N_N_1,20,-17.426262,9.320334,-25.223248,23.04,150
bs086_N_N_1,20,-17.426262,9.320334,-25.223248,23.04,152.5
bs086_N_N_1,20,-18.860672,8.816605,-26.152571,24.87,155
bs086_N_N_1,20,-19.293964,7.070843,-25.379883,25.59,157.5
bs086_N_N_1,20,-19.293964,7.070843,-25.379883,25.59,160
bs086_N_N_1,20,-18.640959,5.993131,-23.690414,24.52,162.5
bs086_N_N_1,20,-19.038933,4.204651,-22.929174,24.46,165
bs086_N_N_1,20,-19.038933,4.204651,-22.929174,24.46,167.5
bs086_N_N_1,20,-19.038933,4.204651,-22.929174,24.46,170
bs086_N_N_1,20,-19.443806,2.253130,-22.345482,23.49,172.5
bs086_N_N_1,20,-19.443806,2.253130,-22.345482,23.49,175
bs086_N_N_1,20,-20.055019,-0.310613,-21.868797,23.64,177.5
bs086_N_N_1,20,-20.055019,-0.310613,-21.868797,23.64,180
bs086_N_N_1,40,39.250725,-0.943583,-27.032379,47.01,0
bs086_N_N_1,40,40.784580,2.223947,-28.868752,43.22,2.5
bs086_N_N_1,40,39.115746,3.441211,-29.132711,43.6,5
bs086_N_N_1,40,38.843468,5.396202,-30.390110,44.98,7.5
bs086_N_N_1,40,38.737427,7.921648,-31.452854,48.12,10
bs086_N_N_1,40,38.737427,7.921648,-31.452854,48.12,12.5
bs086_N_N_1,40,38.652634,10.099131,-32.161484,47.27,15
bs086_N_N_1,40,38.569542,12.271894,-32.727242,48.01,17.5
bs086_N_N_1,40,38.507324,14.455366,-32.750526,45.49,20
bs086_N_N_1,40,36.348114,14.441057,-32.128490,43.34,22.5
bs086_N_N_1,40,36.298695,16.627262,-31.843861,48.88,25
bs086_N_N_1,40,34.842167,18.066963,-30.867496,44.99,27.5
bs086_N_N_1,40,34.186443,20.741480,-31.460976,47.01,30
bs086_N_N_1,40,33.895336,21.596701,-33.232410,46.74,32.5
bs086_N_N_1,40,33.817085,23.027945,-34.023628,43.91,35
bs086_N_N_1,40,31.688330,24.538952,-31.904629,46.86,37.5
bs086_N_N_1,40,31.765263,25.643606,-29.757679,48.7,40
bs086_N_N_1,40,29.287952,26.854416,-31.488270,46.24,42.5
bs086_N_N_1,40,29.439201,28.153759,-33.372688,48.57,45
bs086_N_N_1,40,27.335003,29.658516,-32.938633,48.96,47.5
bs086_N_N_1,40,25.002987,30.156296,-31.945816,46.9,50
bs086_N_N_1,40,24.559725,32.302559,-32.707375,47.83,52.5
bs086_N_N_1,40,22.732765,32.974201,-32.612850,46.46,55
bs086_N_N_1,40,20.366087,33.922497,-32.936298,47.81,57.5
bs086_N_N_1,40,20.735388,34.909946,-31.755356,48.36,60
bs086_N_N_1,40,19.078482,35.044025,-31.930801,49.4,62.5
bs086_N_N_1,40,16.187944,36.416237,-30.543528,49.95,65
bs086_N_N_1,40,16.187944,36.416237,-30.543528,49.95,67.5
bs086_N_N_1,40,14.064500,37.081783,-28.816650,46.2,70
bs086_N_N_1,40,12.110859,37.966129,-27.244154,49.54,72.5
bs086_N_N_1,40,9.776884,38.510139,-26.098383,47.63,75
bs086_N_N_1,40,9.776884,38.510139,-26.098383,47.63,77.5
bs086_N_N_1,40,7.242295,38.497780,-25.385942,47.04,80
bs086_N_N_1,40,5.211404,40.231022,-24.380861,46.56,82.5
bs086_N_N_1,40,2.509365,40.618675,-23.681417,45.51,85
bs086_N_N_1,40,2.509365,40.618675,-23.681417,45.51,87.5
bs086_N_N_1,40,0.345119,40.599182,-23.446751,43.65,90
bs086_N_N_1,40,-1.814610,40.580326,-23.220013,41.99,92.5
bs086_N_N_1,40,-3.964658,40.565266,-23.149334,43.51,95
bs086_N_N_1,40,-5.884913,40.791382,-23.165041,46.44,97.5
bs086_N_N_1,40,-6.613671,40.067394,-23.401676,44.39,100
bs086_N_N_1,40,-8.302575,38.370548,-23.804777,44.41,102.5
bs086_N_N_1,40,-10.475391,38.340176,-23.854799,48.77,105
bs086_N_N_1,40,-12.659658,38.306999,-24.120932,48.08,107.5
bs086_N_N_1,40,-12.659658,38.306999,-24.120932,48.08,110
bs086_N_N_1,40,-15.301556,36.082733,-25.845255,45.24,112.5
bs086_N_N_1,40,-17.745279,36.097191,-26.334200,48.96,115
bs086_N_N_1,40,-18.585997,35.238583,-27.182365,49.5,117.5
bs086_N_N_1,40,-19.954252,34.162270,-28.437862,46.97,120
bs086_N_N_1,40,-21.915998,34.382053,-28.555719,46.57,122.5
bs086_N_N_1,40,-22.436165,33.416492,-29.479912,46.72,125
bs086_N_N_1,40,-24.566595,31.708893,-30.678143,48.35,127.5
bs086_N_N_1,40,-26.784401,30.536062,-31.284409,49.71,130
bs086_N_N_1,40,-26.772415,29.080456,-31.462036,46.21,132.5
bs086_N_N_1,40,-28.900517,28.813175,-29.985573,47.15,135
bs086_N_N_1,40,-28.680372,27.057859,-29.262102,46.23,137.5
bs086_N_N_1,40,-31.359947,26.401182,-30.962200,46.28,140
bs086_N_N_1,40,-32.249466,24.216681,-29.610710,44.05,142.5
bs086_N_N_1,40,-32.203175,22.420372,-29.619812,45.74,145
bs086_N_N_1,40,-33.156227,22.267672,-29.089733,46.28,147.5
bs086_N_N_1,40,-35.314438,20.178345,-32.595024,46.17,150
bs086_N_N_1,40,-36.058388,17.625776,-31.270529,45.53,152.5
bs086_N_N_1,40,-36.058388,17.625776,-31.270529,45.53,155
bs086_N_N_1,40,-37.641392,14.937545,-29.646009,47.72,157.5
bs086_N_N_1,40,-37.148575,13.615601,-29.770876,46.59,160
bs086_N_N_1,40,-37.981060,12.773980,-30.200006,47.81,162.5
bs086_N_N_1,40,-38.213711,10.680815,-30.166653,46.69,165
bs086_N_N_1,40,-38.173416,8.497000,-30.236897,46.85,167.5
bs086_N_N_1,40,-39.939587,6.261765,-30.322954,46.53,170
bs086_N_N_1,40,-39.939587,6.261765,-30.322954,46.53,172.5
bs086_N_N_1,40,-39.261871,3.927009,-29.484009,44.74,175
bs086_N_N_1,40,-39.701008,1.915797,-28.776665,44.62,177.5
bs086_N_N_1,40,-39.951241,0.458567,-27.834747,46.63,180
bs086_N_N_1,60,59.542805,0.659703,-43.947128,68.84,0
bs086_N_N_1,60,59.632942,3.379530,-45.526272,66.55,2.5
bs086_N_N_1,60,59.396122,5.013321,-46.127911,67.49,5
bs086_N_N_1,60,59.472572,7.735613,-47.918121,71.45,7.5
bs086_N_N_1,60,58.457680,10.807464,-48.811817,72.55,10
bs086_N_N_1,60,57.875706,12.367655,-49.082085,69.73,12.5
bs086_N_N_1,60,58.277618,14.833488,-50.871246,69.47,15
bs086_N_N_1,60,57.424072,18.858625,-51.557961,70.58,17.5
bs086_N_N_1,60,55.925919,21.058788,-50.779076,71.75,20
bs086_N_N_1,60,55.872902,22.914019,-50.646214,71.8,22.5
bs086_N_N_1,60,55.094391,26.245134,-49.133060,75.94,25
bs086_N_N_1,60,53.157249,28.320597,-46.514683,73.34,27.5
bs086_N_N_1,60,51.537811,30.587896,-44.051472,67.81,30
bs086_N_N_1,60,51.067307,32.912457,-42.850655,68.4,32.5
bs086_N_N_1,60,48.980247,34.866421,-40.218277,70.1,35
bs086_N_N_1,60,47.880898,37.017368,-38.927963,72.1,37.5
bs086_N_N_1,60,45.195801,39.239594,-36.844536,70.24,40
bs086_N_N_1,60,44.923820,41.324142,-37.317642,71.03,42.5
bs086_N_N_1,60,42.711193,43.480118,-36.733898,68.99,45
bs086_N_N_1,60,40.588711,43.444237,-35.053036,68.82,47.5
bs086_N_N_1,60,38.383717,45.578983,-34.545822,77.82,50
bs086_N_N_1,60,37.351448,47.514839,-35.090187,71.76,52.5
bs086_N_N_1,60,33.833187,48.411041,-33.506855,70.02,55
bs086_N_N_1,60,33.122673,50.468121,-34.215729,72.09,57.5
bs086_N_N_1,60,29.626438,51.185997,-32.859638,66.49,60
bs086_N_N_1,60,27.397312,53.291119,-32.787128,76.09,62.5
bs086_N_N_1,60,25.941626,53.975361,-32.383640,76.49,65
bs086_N_N_1,60,22.348652,54.626450,-30.864666,69.11,67.5
bs086_N_N_1,60,20.092754,56.798283,-31.040512,70.5,70
bs086_N_N_1,60,17.946850,56.788483,-30.178913,68.61,72.5
bs086_N_N_1,60,15.912950,57.204346,-29.798637,68.92,75
bs086_N_N_1,60,13.527715,58.916222,-29.912672,80.43,77.5
bs086_N_N_1,60,11.500577,59.312687,-29.562407,79.67,80
bs086_N_N_1,60,8.845779,59.526661,-29.143263,71.78,82.5
bs086_N_N_1,60,4.187786,58.690338,-27.965742,65.46,85
bs086_N_N_1,60,1.979221,60.080837,-28.235216,66.03,87.5
bs086_N_N_1,60,-0.169006,60.029415,-27.947561,63.21,90
bs086_N_N_1,60,-2.322001,59.979855,-27.838055,61.99,92.5
bs086_N_N_1,60,-4.591883,60.749084,-28.304222,66.1,95
bs086_N_N_1,60,-8.714656,60.688095,-28.022150,68.23,97.5
bs086_N_N_1,60,-9.482981,59.856159,-27.578016,67.1,100
bs086_N_N_1,60,-13.585179,57.888485,-27.043056,67.23,102.5
bs086_N_N_1,60,-15.887205,57.553829,-27.078852,68.54,105
bs086_N_N_1,60,-18.234900,56.605282,-27.070974,71.31,107.5
bs086_N_N_1,60,-20.247915,56.025707,-27.265820,72.82,110
bs086_N_N_1,60,-22.473835,55.976650,-27.756971,68.01,112.5
bs086_N_N_1,60,-24.571648,53.746914,-27.307226,68.04,115
bs086_N_N_1,60,-26.728056,53.602661,-28.022751,74.88,117.5
bs086_N_N_1,60,-29.540836,51.944939,-28.637054,72.42,120
bs086_N_N_1,60,-33.029560,51.206486,-29.896002,74.09,122.5
bs086_N_N_1,60,-35.046394,48.833282,-30.007147,74.27,125
bs086_N_N_1,60,-36.973709,47.472145,-30.328495,76.04,127.5
bs086_N_N_1,60,-38.602287,46.865543,-31.078728,74.33,130
bs086_N_N_1,60,-40.690247,44.664089,-30.925161,78.41,132.5
bs086_N_N_1,60,-42.635498,41.923038,-31.158228,69.14,135
bs086_N_N_1,60,-44.360130,41.077618,-31.623028,70.59,137.5
bs086_N_N_1,60,-44.860943,39.527992,-30.825155,68.52,140
bs086_N_N_1,60,-46.731548,37.048004,-31.049824,70.19,142.5
bs086_N_N_1,60,-48.744675,34.480083,-33.341366,69.42,145
bs086_N_N_1,60,-51.812393,32.952961,-34.690197,72.66,147.5
bs086_N_N_1,60,-51.380871,30.772583,-34.478844,69.72,150
bs086_N_N_1,60,-52.629410,28.565018,-35.920418,71.4,152.5
bs086_N_N_1,60,-54.802277,26.204844,-38.390263,72.37,155
bs086_N_N_1,60,-55.077278,21.781479,-40.507202,70.61,157.5
bs086_N_N_1,60,-56.145679,20.462118,-42.007404,67.91,160
bs086_N_N_1,60,-57.563519,17.287451,-44.969406,70.05,162.5
bs086_N_N_1,60,-57.098701,15.250819,-45.204235,72.62,165
bs086_N_N_1,60,-59.524902,12.911146,-47.416389,70.89,167.5
bs086_N_N_1,60,-59.530228,10.792983,-47.092487,72.93,170
bs086_N_N_1,60,-58.698467,8.175375,-45.579472,67.85,172.5
bs086_N_N_1,60,-60.630825,5.523200,-45.549309,68.66,175
bs086_N_N_1,60,-60.375221,2.639569,-43.780449,71.44,177.5
bs086_N_N_1,60,-60.052422,-0.937892,-41.499802,66.95,180
bs086_N_N_2,20,20.144190,0.951532,-23.194393,21.49,0
bs086_N_N_2,20,20.144190,0.951532,-23.194393,21.49,2.5
bs086_N_N_2,20,20.144190,0.951532,-23.194393,21.49,5
bs086_N_N_2,20,20.085386,3.060160,-23.841776,23.82,7.5
bs086_N_N_2,20,20.085386,3.060160,-23.841776,23.82,10
bs086_N_N_2,20,19.852970,4.623775,-24.544567,24.99,12.5
bs086_N_N_2,20,19.852970,4.623775,-24.544567,24.99,15
bs086_N_N_2,20,18.553177,5.867036,-24.763098,20.97,17.5
bs086_N_N_2,20,18.553177,5.867036,-24.763098,20.97,20
bs086_N_N_2,20,17.866367,7.347581,-25.510088,22.38,22.5
bs086_N_N_2,20,17.595379,9.145897,-26.634544,23.24,25
bs086_N_N_2,20,17.595379,9.145897,-26.634544,23.24,27.5
bs086_N_N_2,20,18.015257,10.027691,-27.490843,24.98,30
bs086_N_N_2,20,17.505440,11.328896,-28.297953,23.04,32.5
bs086_N_N_2,20,15.561331,11.868231,-27.657709,19.8,35
bs086_N_N_2,20,15.561331,11.868231,-27.657709,19.8,37.5
bs086_N_N_2,20,15.212188,13.058128,-28.891193,21.54,40
bs086_N_N_2,20,15.212188,13.058128,-28.891193,21.54,42.5
bs086_N_N_2,20,13.476725,14.822089,-29.856462,23.99,45
bs086_N_N_2,20,13.476725,14.822089,-29.856462,23.99,47.5
bs086_N_N_2,20,13.476725,14.822089,-29.856462,23.99,50
bs086_N_N_2,20,13.059797,16.208694,-30.702126,22.81,52.5
bs086_N_N_2,20,11.358828,16.713196,-30.072615,23.47,55
bs086_N_N_2,20,11.358828,16.713196,-30.072615,23.47,57.5
bs086_N_N_2,20,9.286933,16.528282,-27.923956,22.86,60
bs086_N_N_2,20,8.430601,18.199190,-28.734129,26,62.5
bs086_N_N_2,20,8.430601,18.199190,-28.734129,26,65
bs086_N_N_2,20,8.430601,18.199190,-28.734129,26,67.5
bs086_N_N_2,20,6.978009,18.980843,-27.662392,23.1,70
bs086_N_N_2,20,5.505669,18.636169,-24.039944,25.1,72.5
bs086_N_N_2,20,4.505818,19.555948,-23.249245,22.43,75
bs086_N_N_2,20,4.505818,19.555948,-23.249245,22.43,77.5
bs086_N_N_2,20,4.018803,19.103640,-21.565828,21.84,80
bs086_N_N_2,20,2.063754,19.379005,-18.888321,21.9,82.5
bs086_N_N_2,20,2.063754,19.379005,-18.888321,21.9,85
bs086_N_N_2,20,0.395358,19.889681,-18.130888,22.62,87.5
bs086_N_N_2,20,0.395358,19.889681,-18.130888,22.62,90
bs086_N_N_2,20,-0.253039,19.012835,-16.652565,21.53,92.5
bs086_N_N_2,20,-2.422187,19.217247,-16.501657,21.43,95
bs086_N_N_2,20,-2.422187,19.217247,-16.501657,21.43,97.5
bs086_N_N_2,20,-2.422187,19.217247,-16.501657,21.43,100
bs086_N_N_2,20,-4.493490,18.925125,-16.841341,21.97,102.5
bs086_N_N_2,20,-5.030827,19.756750,-18.060768,23.44,105
bs086_N_N_2,20,-6.049512,18.303175,-17.428221,22.34,107.5
bs086_N_N_2,20,-6.872842,18.906151,-18.882750,25.18,110
bs086_N_N_2,20,-6.872842,18.906151,-18.882750,25.18,112.5
bs086_N_N_2,20,-8.733248,18.557564,-20.942469,23.3,115
bs086_N_N_2,20,-8.733248,18.557564,-20.942469,23.3,117.5
bs086_N_N_2,20,-9.624434,16.694540,-20.548075,22.58,120
bs086_N_N_2,20,-10.994018,16.335970,-22.640696,22.3,122.5
bs086_N_N_2,20,-10.994018,16.335970,-22.640696,22.3,125
bs086_N_N_2,20,-12.023298,16.349297,-24.761765,23.32,127.5
bs086_N_N_2,20,-12.909374,15.389178,-25.295219,22.61,130
bs086_N_N_2,20,-13.661619,13.949497,-24.784576,21.51,132.5
bs086_N_N_2,20,-13.661619,13.949497,-24.784576,21.51,135
bs086_N_N_2,20,-14.911103,13.977128,-26.684450,22.45,137.5
bs086_N_N_2,20,-16.054888,13.241491,-27.258057,25.64,140
bs086_N_N_2,20,-16.681799,11.821451,-26.572727,26.01,142.5
bs086_N_N_2,20,-16.681799,11.821451,-26.572727,26.01,145
bs086_N_N_2,20,-17.044340,10.182848,-25.592035,23.03,147.5
bs086_N_N_2,20,-17.044340,10.182848,-25.592035,23.03,150
bs086_N_N_2,20,-18.211527,8.549926,-24.968636,25.35,152.5
bs086_N_N_2,20,-18.211527,8.549926,-24.968636,25.35,155
bs086_N_N_2,20,-18.478720,6.812725,-23.856503,24.54,157.5
bs086_N_N_2,20,-18.478720,6.812725,-23.856503,24.54,160
bs086_N_N_2,20,-18.478720,6.812725,-23.856503,24.54,162.5
bs086_N_N_2,20,-19.059395,4.980478,-23.218723,24.16,165
bs086_N_N_2,20,-19.059395,4.980478,-23.218723,24.16,167.5
bs086_N_N_2,20,-20.695166,2.709423,-22.981955,25.48,170
bs086_N_N_2,20,-19.905016,2.064256,-22.237343,23.24,172.5
bs086_N_N_2,20,-19.905016,2.064256,-22.237343,23.24,175
bs086_N_N_2,20,-20.340254,0.421443,-21.823063,22.06,177.5
bs086_N_N_2,20,-20.340254,0.421443,-21.823063,22.06,180
bs086_N_N_2,40,40.837101,-0.509370,-25.550488,42.77,0
bs086_N_N_2,40,40.324425,1.096780,-26.339752,43.06,2.5
bs086_N_N_2,40,40.267132,3.854759,-27.944563,42.91,5
bs086_N_N_2,40,40.237637,5.233131,-28.853567,45.88,7.5
bs086_N_N_2,40,40.047749,6.869002,-30.003845,46.56,10
bs086_N_N_2,40,38.003349,7.965937,-30.372114,44.91,12.5
bs086_N_N_2,40,37.702621,9.406797,-31.191290,46.96,15
bs086_N_N_2,40,37.544952,11.799940,-32.033180,44.2,17.5
bs086_N_N_2,40,37.597736,14.198650,-32.517231,44.76,20
bs086_N_N_2,40,37.597736,14.198650,-32.517231,44.76,22.5
bs086_N_N_2,40,35.548153,16.384684,-31.121290,45.35,25
bs086_N_N_2,40,35.481010,18.869976,-30.580610,46.51,27.5
bs086_N_N_2,40,35.380249,20.505417,-30.751509,49.48,30
bs086_N_N_2,40,33.337860,20.956154,-30.232595,45.16,32.5
bs086_N_N_2,40,32.490089,23.139709,-33.876007,46.31,35
bs086_N_N_2,40,31.006163,24.243637,-33.547218,43.99,37.5
bs086_N_N_2,40,30.536451,25.739555,-30.348486,46.71,40
bs086_N_N_2,40,30.082834,27.405502,-32.323944,49.43,42.5
bs086_N_N_2,40,28.736048,29.036444,-32.729702,49.83,45
bs086_N_N_2,40,27.767397,29.361448,-34.268078,48.18,47.5
bs086_N_N_2,40,25.776669,31.626141,-32.319687,47,50
bs086_N_N_2,40,23.637896,32.201256,-29.835304,48.04,52.5
bs086_N_N_2,40,23.110903,33.461048,-30.534637,47.4,55
bs086_N_N_2,40,21.284254,33.838486,-32.168095,47.48,57.5
bs086_N_N_2,40,19.116051,33.808273,-32.467392,48.47,60
bs086_N_N_2,40,19.255594,36.006718,-31.664003,47.47,62.5
bs086_N_N_2,40,17.137209,36.155430,-31.327021,49.52,65
bs086_N_N_2,40,14.716048,36.771587,-30.382750,48.67,67.5
bs086_N_N_2,40,14.716048,36.771587,-30.382750,48.67,70
bs086_N_N_2,40,11.953527,37.342388,-28.397247,44.85,72.5
bs086_N_N_2,40,10.527805,38.511864,-26.839323,50.19,75
bs086_N_N_2,40,8.258880,39.128944,-25.630085,44.81,77.5
bs086_N_N_2,40,6.177223,38.907490,-25.338625,43.4,80
bs086_N_N_2,40,6.177223,38.907490,-25.338625,43.4,82.5
bs086_N_N_2,40,3.988351,38.906414,-24.931898,44.32,85
bs086_N_N_2,40,1.799966,38.915695,-24.482388,42.98,87.5
bs086_N_N_2,40,-0.177415,40.851334,-23.916227,50.32,90
bs086_N_N_2,40,-2.608830,38.914516,-23.791035,46.53,92.5
bs086_N_N_2,40,-2.608830,38.914516,-23.791035,46.53,95
bs086_N_N_2,40,-5.185220,38.893059,-23.676064,42.13,97.5
bs086_N_N_2,40,-7.720597,38.865032,-23.727077,44.95,100
bs086_N_N_2,40,-7.720597,38.865032,-23.727077,44.95,102.5
bs086_N_N_2,40,-9.894450,38.825047,-24.044657,44.69,105
bs086_N_N_2,40,-12.053675,38.785015,-24.450876,48.59,107.5
bs086_N_N_2,40,-14.944113,37.999100,-25.199081,50.04,110
bs086_N_N_2,40,-14.944113,37.999100,-25.199081,50.04,112.5
bs086_N_N_2,40,-16.366310,36.315067,-26.389637,48.37,115
