u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,sample,subject
4.111013e+09,9.878808e+17,6.679287e+07,3.632781e+06,-2.079513e+13,-3.608300e+15,-6.382511e+12,1.790468e+09,1.763335e+18,4.337929e+09,6.804924e+08,-1.168868e+18,-9.036256e+17,-1.202838e+18,2.784099e+09,5.577065e+18,8.965930e+07,3.148425e+07,-1.429158e+15,4.066677e+16,2.730766e+14,3,84
4.402041e+09,1.000949e+18,9.763843e+07,2.257686e+06,2.360582e+13,-1.775818e+15,2.360522e+13,1.922150e+09,2.248030e+18,4.552610e+09,7.172677e+08,-1.242770e+18,-1.048968e+18,-1.106293e+18,2.912667e+09,6.319607e+18,4.420859e+07,3.596981e+07,-2.527746e+14,1.570954e+16,6.355408e+14,0,79
3.769085e+09,7.007002e+17,6.885872e+08,4.187937e+07,1.557312e+15,1.448140e+16,2.729756e+15,1.753779e+09,1.497658e+18,3.925052e+09,7.444155e+08,-1.185402e+18,-8.778254e+17,-1.168157e+18,2.545448e+09,4.498285e+18,8.860126e+07,2.613080e+08,3.237844e+16,3.557582e+17,2.044950e+16,3,59
4.194859e+09,1.372690e+18,1.474975e+09,8.054213e+07,2.298796e+16,8.147350e+16,2.312773e+16,1.733663e+09,1.666407e+18,3.498978e+09,6.421610e+08,-9.494587e+17,-8.234048e+17,-1.006228e+18,2.905063e+09,6.302373e+18,1.011774e+08,3.731961e+08,5.354137e+16,8.181169e+17,-4.010208e+16,2,84
4.191253e+09,1.568406e+18,1.225314e+09,6.303800e+07,1.689558e+16,7.793664e+16,1.069036e+16,1.702527e+09,1.550166e+18,2.903176e+09,5.851127e+08,-6.505583e+17,-6.764073e+17,-6.427566e+17,2.946873e+09,6.607645e+18,3.998209e+08,4.330637e+08,1.459022e+17,6.014213e+17,1.092864e+17,2,89
4.430990e+09,1.420281e+18,4.382926e+07,2.583212e+05,-2.920762e+10,2.716595e+14,-1.354205e+11,1.863882e+09,1.923354e+18,3.890725e+09,6.458385e+08,-1.022141e+18,-8.953448e+17,-1.041697e+18,3.044540e+09,7.033224e+18,1.118397e+08,6.811448e+07,-5.237619e+15,-1.801486e+17,-5.249110e+15,1,68
4.004067e+09,1.577103e+18,2.731836e+08,2.774844e+07,2.232586e+15,3.461557e+16,2.673910e+15,1.683788e+09,1.137007e+18,4.493783e+09,1.142464e+09,-2.534263e+18,-1.204713e+18,-2.628610e+18,2.938347e+09,5.398498e+18,1.607243e+08,2.675966e+08,-3.204306e+16,3.035987e+17,5.547569e+15,0,30
3.721184e+09,7.752760e+17,2.872127e+09,7.234153e+07,5.688098e+15,2.487376e+16,3.525389e+15,1.638625e+09,1.489950e+18,5.500636e+09,1.005693e+09,-2.241282e+18,-1.188516e+18,-2.285309e+18,2.501835e+09,4.342220e+18,4.701788e+08,5.025499e+08,1.476902e+17,5.680722e+17,-5.470069e+16,2,37
3.601695e+09,4.513519e+17,1.420703e+08,4.283822e+06,5.208394e+12,4.006297e+14,-1.436215e+13,1.642435e+09,1.723793e+18,3.673494e+09,5.863596e+08,-8.317095e+17,-7.554624e+17,-8.985704e+17,2.291506e+09,3.870956e+18,1.817908e+08,9.680583e+07,-1.194611e+15,-1.062663e+17,3.848340e+14,3,86
5.945794e+09,4.085442e+18,1.757839e+09,1.814169e+08,6.660602e+16,2.682059e+17,5.563371e+16,2.316843e+09,2.635327e+18,4.272645e+09,9.081794e+08,-1.725116e+18,-1.444470e+18,-1.697904e+18,4.322600e+09,1.365300e+19,2.726932e+08,6.580350e+08,2.115818e+17,1.729196e+18,-1.600354e+16,2,57
4.009499e+09,1.875430e+18,9.678908e+08,1.299272e+07,-1.326939e+15,-7.641553e+15,-1.245774e+15,1.604086e+09,1.112979e+18,3.667605e+09,6.747482e+08,-1.046694e+18,-7.059367e+17,-9.275929e+17,2.959430e+09,6.730901e+18,2.882269e+08,1.472271e+08,-1.179479e+16,-1.972313e+17,-3.593172e+15,0,25
4.507780e+09,2.563601e+18,4.253850e+08,2.353657e+07,2.244998e+15,3.719196e+16,2.821694e+15,1.759533e+09,1.345924e+18,4.501517e+09,9.421259e+08,-1.828661e+18,-1.054816e+18,-1.960857e+18,3.350864e+09,7.555795e+18,2.014901e+07,1.878309e+08,-1.125031e+16,2.727055e+17,-8.336325e+15,2,78
4.003293e+09,1.531222e+18,4.420763e+08,4.465752e+07,6.030819e+15,4.665284e+16,2.855979e+15,1.576981e+09,1.444153e+18,2.509015e+09,4.549477e+08,-4.526746e+17,-5.280865e+17,-4.320924e+17,2.803499e+09,6.094077e+18,6.295706e+07,1.767883e+08,1.490602e+16,2.819946e+17,3.948881e+15,3,60
5.289635e+09,3.257600e+18,6.089611e+09,3.152462e+08,4.357959e+17,5.564806e+17,4.141087e+17,2.137110e+09,1.863142e+18,6.544088e+09,1.410863e+09,-4.286889e+18,-1.924907e+18,-4.350124e+18,3.925533e+09,1.004497e+19,2.498334e+09,1.065996e+09,1.359393e+18,3.378460e+18,4.047468e+17,1,97
4.118187e+09,1.932310e+18,1.435567e+09,7.168310e+07,1.924295e+16,9.105635e+16,2.439886e+16,1.607878e+09,1.291273e+18,4.040516e+09,7.801026e+08,-1.379383e+18,-8.844903e+17,-1.250096e+18,2.983110e+09,6.301689e+18,2.292551e+08,2.889083e+08,2.469628e+16,5.292143e+17,-7.386159e+16,0,19
2.701797e+09,7.290837e+17,5.015815e+08,2.688474e+07,2.376862e+15,2.105162e+16,3.083607e+15,1.061674e+09,6.208429e+17,2.131121e+09,4.314019e+08,-4.135683e+17,-3.397125e+17,-3.721038e+17,1.914452e+09,2.695020e+18,4.644778e+07,1.386238e+08,2.135685e+15,1.242476e+17,-8.989913e+15,2,63
4.565454e+09,2.343459e+18,9.131870e+08,8.140443e+07,7.197562e+15,2.766339e+16,-1.241918e+15,1.726269e+09,1.810928e+18,3.121958e+09,5.491221e+08,-7.168850e+17,-7.377008e+17,-6.900278e+17,3.220494e+09,8.245468e+18,1.060791e+08,2.773529e+08,4.271794e+16,5.505254e+17,1.294854e+16,0,26
5.347892e+09,3.092024e+18,2.142386e+09,9.635067e+07,1.018733e+16,7.232364e+16,-3.333434e+15,2.067766e+09,2.319827e+18,4.611805e+09,8.340525e+08,-1.593911e+18,-1.255343e+18,-1.514578e+18,3.826147e+09,1.079710e+19,3.162806e+08,3.161610e+08,4.778483e+16,8.418335e+17,-8.932746e+16,3,51
2.810096e+09,2.938397e+17,8.850707e+08,2.113574e+07,2.920184e+14,6.539184e+15,1.221474e+14,1.301733e+09,9.354841e+17,3.574379e+09,6.490900e+08,-9.827309e+17,-6.256603e+17,-1.003772e+18,1.842916e+09,2.276316e+18,7.921468e+07,1.921393e+08,1.294812e+16,1.271126e+17,-2.294125e+15,2,95
4.558168e+09,1.035795e+18,8.369559e+08,2.944662e+07,4.353519e+15,2.941148e+16,5.936718e+15,2.080652e+09,2.190899e+18,4.971285e+09,1.002047e+09,-2.185968e+18,-1.465932e+18,-2.100417e+18,3.078078e+09,6.451640e+18,6.200386e+07,1.946582e+08,-1.019716e+16,3.572971e+17,-2.953887e+16,0,61
5.257693e+09,3.631917e+18,1.011890e+09,3.045184e+07,4.500765e+15,5.734388e+16,3.945310e+15,2.006327e+09,1.839920e+18,5.027693e+09,9.004632e+08,-1.907257e+18,-1.219623e+18,-1.990372e+18,3.902543e+09,1.111264e+19,1.861459e+08,2.486589e+08,2.036802e+16,4.619261e+16,-1.894491e+15,0,93
6.052641e+09,2.876326e+18,6.677740e+08,5.731179e+07,1.119768e+16,9.505214e+16,1.380512e+16,2.519962e+09,3.389358e+18,5.543710e+09,1.067788e+09,-2.597905e+18,-1.965558e+18,-2.408578e+18,4.215474e+09,1.304263e+19,3.056447e+07,2.414114e+08,-4.483245e+15,6.230567e+17,-2.599456e+16,1,41
2.530529e+09,6.054408e+17,8.714313e+08,5.299645e+07,1.058805e+16,3.888837e+16,1.004843e+16,1.001382e+09,5.680989e+17,1.746722e+09,3.257778e+08,-2.327751e+17,-2.392067e+17,-2.526125e+17,1.777909e+09,2.400616e+18,1.556081e+08,2.200151e+08,2.955283e+16,2.603485e+17,-1.362348e+16,1,63
1.631593e+09,1.537860e+17,7.931478e+08,2.781619e+07,3.326686e+15,8.514624e+15,2.782524e+15,7.217327e+08,2.737172e+17,1.576706e+09,2.887730e+08,-1.805723e+17,-1.460498e+17,-1.468925e+17,1.113863e+09,8.592250e+17,5.714596e+07,1.379420e+08,5.719505e+15,1.145660e+17,-1.118246e+16,0,58
2.992140e+09,1.170163e+18,1.601740e+08,7.049119e+06,2.368581e+14,7.595678e+15,2.226619e+14,1.127908e+09,6.143445e+17,2.512299e+09,4.915130e+08,-5.460828e+17,-3.851342e+17,-5.534639e+17,2.208504e+09,3.591663e+18,2.205863e+06,7.286223e+07,-2.071880e+14,-7.538301e+15,-4.365995e+14,2,82
4.262558e+09,7.850660e+17,1.052053e+08,7.534092e+05,-1.950931e+12,4.975438e+14,4.975076e+12,1.919000e+09,2.134586e+18,4.832219e+09,7.951946e+08,-1.546610e+18,-1.159896e+18,-1.354147e+18,2.803867e+09,5.618980e+18,5.432517e+07,7.156869e+07,6.334256e+14,-1.198047e+17,-9.183093e+14,0,0
3.385035e+09,8.590315e+17,1.005547e+09,5.575594e+07,1.181340e+16,4.996584e+16,1.381340e+16,1.381110e+09,1.164131e+18,2.822197e+09,4.836587e+08,-5.650405e+17,-5.218242e+17,-5.152028e+17,2.307568e+09,4.040197e+18,9.378347e+07,2.311249e+08,1.961289e+16,4.300264e+17,-2.674860e+16,0,28
3.979830e+09,1.581431e+18,1.726553e+08,1.425493e+07,6.952496e+14,1.437147e+16,1.011447e+14,1.536682e+09,1.421246e+18,2.692583e+09,4.790197e+08,-5.055205e+17,-5.514949e+17,-4.894124e+17,2.788724e+09,5.995625e+18,1.238086e+07,8.565263e+07,2.712374e+15,6.761936e+16,2.949308e+15,2,60
4.189412e+09,3.016900e+18,1.817360e+09,1.026374e+08,3.949777e+16,1.642477e+17,4.808643e+16,1.463250e+09,1.043941e+18,3.227393e+09,5.951002e+08,-8.234140e+17,-6.074056e+17,-7.259549e+17,3.169579e+09,7.431984e+18,4.574274e+08,5.431360e+08,2.305171e+17,7.593793e+17,8.119058e+16,1,38
3.959167e+09,2.077002e+18,1.952618e+09,1.401849e+08,6.880658e+16,1.802694e+17,7.304169e+16,1.526137e+09,1.102162e+18,3.289903e+09,6.648342e+08,-9.366259e+17,-6.808097e+17,-8.004691e+17,2.917621e+09,6.066571e+18,3.785688e+08,4.484457e+08,1.006899e+17,9.630406e+17,-1.545042e+17,3,50
5.732396e+09,3.532635e+18,1.119303e+09,7.648670e+07,2.013644e+16,1.254598e+17,1.685039e+16,2.178495e+09,2.864779e+18,3.585886e+09,6.308184e+08,-9.459345e+17,-1.066531e+18,-9.113522e+17,4.040194e+09,1.270043e+19,1.499798e+08,2.654071e+08,2.630904e+16,8.743988e+17,-4.370837e+16,2,104
4.776987e+09,3.216857e+18,2.127355e+09,7.307084e+07,2.838078e+16,1.310329e+17,2.803972e+16,1.805148e+09,1.425339e+18,4.268584e+09,7.387083e+08,-1.311436e+18,-8.808919e+17,-1.348171e+18,3.584764e+09,9.168871e+18,8.012591e+08,4.833152e+08,2.061892e+17,1.446987e+18,1.791085e+17,3,97
2.896623e+09,6.333034e+17,5.700506e+08,4.163947e+07,6.295399e+15,3.301241e+16,5.950344e+15,1.284391e+09,6.879293e+17,2.725255e+09,6.297871e+08,-8.050430e+17,-5.150249e+17,-7.775218e+17,2.068168e+09,2.875755e+18,1.150631e+08,1.636464e+08,-9.045577e+15,2.336468e+17,-3.057283e+16,0,90
6.147250e+09,4.520067e+18,8.836975e+08,4.866032e+07,-5.279825e+15,-2.437354e+16,-4.610048e+15,2.291147e+09,3.076531e+18,4.792812e+09,7.893069e+08,-1.531277e+18,-1.381693e+18,-1.483271e+18,4.393257e+09,1.507265e+19,2.614822e+08,2.441777e+08,3.860893e+16,5.804785e+16,3.017875e+16,0,8
4.746987e+09,1.122374e+18,2.022145e+09,6.311781e+07,-5.338591e+14,1.892161e+16,-2.476479e+14,2.197764e+09,2.314723e+18,5.697597e+09,1.203274e+09,-3.143459e+18,-1.829516e+18,-2.807920e+18,3.229412e+09,6.843069e+18,2.904160e+08,3.352560e+08,-7.221586e+15,6.625476e+17,-1.240108e+17,3,61
3.912154e+09,1.648501e+18,1.058288e+08,1.475561e+07,8.731134e+13,-4.227209e+15,-6.501604e+14,1.523651e+09,1.245503e+18,2.746328e+09,5.720637e+08,-5.619799e+17,-5.753967e+17,-7.528247e+17,2.806168e+09,5.859198e+18,8.999512e+07,5.380401e+07,-4.755999e+14,4.552923e+16,7.603934e+14,1,103
4.765913e+09,2.222607e+18,2.153431e+09,1.233455e+08,5.495129e+16,1.831709e+17,4.886466e+16,1.978587e+09,1.726697e+18,4.999748e+09,1.080439e+09,-2.418430e+18,-1.386186e+18,-2.461695e+18,3.452105e+09,8.058040e+18,3.016212e+08,7.266982e+08,2.705158e+17,1.285658e+18,9.333448e+16,1,94
4.376100e+09,6.161760e+17,2.009153e+09,3.877646e+07,1.028339e+16,2.949088e+16,1.104243e+16,2.089287e+09,2.276256e+18,4.478210e+09,8.980953e+08,-1.726071e+18,-1.332781e+18,-1.521076e+18,2.872107e+09,5.825401e+18,8.061456e+07,4.128132e+08,4.352338e+16,8.203323e+17,-3.558716e+16,0,76
4.506553e+09,2.449059e+18,3.219916e+08,8.210867e+06,2.845452e+14,1.019684e+16,2.809990e+14,1.795212e+09,1.390682e+18,4.843374e+09,1.037797e+09,-1.607501e+18,-1.007827e+18,-1.436338e+18,3.357187e+09,7.401528e+18,4.653061e+07,2.167462e+08,1.677623e+16,-1.471388e+17,1.412271e+16,0,36
4.507407e+09,3.487616e+18,1.807331e+09,1.401654e+08,6.258971e+16,2.387854e+17,6.004734e+16,1.587091e+09,1.123590e+18,4.037577e+09,7.801166e+08,-1.381324e+18,-8.266237e+17,-1.278839e+18,3.447907e+09,8.578976e+18,6.643490e+08,6.462409e+08,3.084001e+17,6.024313e+17,1.253449e+17,0,38
2.453225e+09,4.819021e+17,1.344638e+09,7.118672e+07,2.195467e+16,4.901911e+16,2.460246e+16,1.033109e+09,5.426136e+17,2.371185e+09,4.739594e+08,-4.960637e+17,-3.471270e+17,-4.439450e+17,1.718605e+09,2.043532e+18,2.603891e+08,2.641371e+08,3.364289e+16,3.086003e+17,-5.967301e+16,1,48
3.425415e+09,5.647271e+17,1.321522e+07,5.624553e+06,2.842576e+13,-1.769079e+15,4.240307e+13,1.593156e+09,1.239237e+18,5.020378e+09,9.555737e+08,-2.091669e+18,-1.063751e+18,-2.034008e+18,2.312209e+09,3.368179e+18,1.173872e+08,5.454084e+07,2.431053e+15,-1.246466e+16,9.452769e+14,2,56
5.262736e+09,2.540759e+18,5.908420e+08,4.089270e+06,-1.640325e+14,-4.468071e+15,-4.512077e+13,2.171369e+09,2.368192e+18,5.938709e+09,1.027024e+09,-2.527447e+18,-1.579976e+18,-2.792259e+18,3.725114e+09,9.906583e+18,5.497295e+07,7.442052e+07,-4.741225e+15,9.299837e+16,-4.627454e+15,3,98
5.003437e+09,2.943374e+18,2.183445e+09,5.278393e+07,1.518171e+16,8.699517e+16,1.527948e+16,2.043481e+09,1.575649e+18,6.035378e+09,1.094986e+09,-2.812385e+18,-1.374408e+18,-2.857661e+18,3.749748e+09,9.584901e+18,1.114455e+09,4.501308e+08,2.061227e+17,1.390973e+18,1.879940e+17,2,97
3.255088e+09,1.586651e+18,2.799659e+08,8.127888e+06,2.369900e+14,6.471452e+15,8.841402e+13,1.203585e+09,6.308732e+17,2.491000e+09,4.750073e+08,-4.874280e+17,-3.661637e+17,-5.176143e+17,2.461776e+09,4.579460e+18,3.179657e+07,7.886895e+07,-2.284397e+14,-5.469306e+16,1.604956e+13,0,82
4.676004e+09,6.873046e+17,1.150929e+09,1.557074e+07,1.370231e+15,7.044327e+15,8.197948e+14,2.255338e+09,2.649030e+18,8.135799e+09,1.422620e+09,-4.826282e+18,-2.310826e+18,-4.815132e+18,3.048598e+09,5.862875e+18,4.157593e+08,1.629668e+08,1.550654e+15,3.861211e+17,-1.456222e+16,1,85
6.420051e+09,5.550464e+18,2.771348e+08,3.443385e+06,-3.149923e+12,-7.960376e+15,4.228501e+13,2.513003e+09,2.409379e+18,5.919456e+09,1.073063e+09,-2.676542e+18,-1.657574e+18,-2.570355e+18,4.868617e+09,1.662562e+19,2.246572e+08,1.876768e+08,2.536581e+16,-4.873903e+17,9.701598e+15,3,87
4.285178e+09,2.275542e+18,6.965413e+08,4.178577e+07,4.232550e+15,4.333388e+16,1.603197e+15,1.673021e+09,1.226123e+18,4.072806e+09,8.460873e+08,-1.510336e+18,-9.168136e+17,-1.400643e+18,3.181485e+09,6.824938e+18,6.606026e+08,2.124473e+08,9.971578e+15,5.513559e+17,1.156492e+16,3,64
4.976338e+09,2.256306e+18,1.215384e+09,7.822522e+07,1.445497e+16,1.105523e+17,2.224004e+16,2.006803e+09,2.191802e+18,3.853926e+09,7.275113e+08,-1.195304e+18,-1.066705e+18,-1.044025e+18,3.498279e+09,9.026071e+18,1.683893e+08,2.818867e+08,2.531461e+16,6.954973e+17,-5.615189e+16,0,57
5.338908e+09,1.343066e+18,2.843310e+09,9.035320e+07,3.826604e+16,9.864042e+16,4.050474e+16,2.447087e+09,3.008524e+18,5.308088e+09,1.139287e+09,-2.801122e+18,-1.976090e+18,-2.587511e+18,3.605718e+09,9.086917e+18,1.731377e+08,6.916164e+08,1.609381e+17,1.653301e+18,-6.860449e+16,2,76
3.278601e+09,8.606891e+17,9.722704e+07,3.588289e+06,-4.471507e+13,2.140609e+15,-5.198260e+12,1.344228e+09,1.013940e+18,2.987610e+09,5.134231e+08,-5.840497e+17,-4.925872e+17,-5.901520e+17,2.271959e+09,3.751803e+18,1.651105e+08,9.394602e+07,6.953950e+15,-7.914805e+16,2.917372e+15,1,102
6.012485e+09,4.648122e+18,1.691857e+09,1.656628e+08,4.427510e+16,2.366467e+17,4.364296e+16,2.268126e+09,2.599149e+18,6.505446e+09,1.234302e+09,-3.274743e+18,-1.934224e+18,-3.258874e+18,4.400313e+09,1.415071e+19,3.537637e+08,4.978817e+08,1.010062e+17,1.246318e+18,-1.250900e+17,0,9
4.754713e+09,2.616630e+18,2.377988e+08,3.171466e+07,1.926013e+15,4.051384e+16,1.645889e+15,1.769381e+09,1.883815e+18,2.538725e+09,4.195250e+08,-4.177375e+17,-5.633385e+17,-4.007516e+17,3.385129e+09,9.228470e+18,4.256783e+07,7.603007e+07,9.837218e+14,1.957472e+17,-4.653978e+15,0,101
7.575340e+09,8.246120e+18,1.609420e+08,5.723594e+06,1.565203e+14,-2.477405e+15,1.702446e+14,2.749234e+09,3.895589e+18,5.063551e+09,8.780161e+08,-1.837463e+18,-1.718901e+18,-1.777985e+18,5.602338e+09,2.461617e+19,7.266881e+08,2.107356e+08,-8.034717e+16,-1.025229e+18,-5.616099e+16,1,5
4.677226e+09,2.766423e+18,3.156026e+08,1.164713e+07,4.261220e+14,1.613068e+16,5.192242e+14,1.858264e+09,1.341120e+18,5.036754e+09,1.035248e+09,-2.360104e+18,-1.197577e+18,-2.215343e+18,3.520567e+09,8.140101e+18,6.746543e+08,1.399665e+08,-1.642036e+16,3.906636e+17,-2.248291e+15,2,64
4.998421e+09,3.329882e+18,1.312233e+09,5.179611e+07,1.167066e+16,8.670290e+16,1.181506e+16,1.819680e+09,1.854961e+18,3.254774e+09,5.373017e+08,-7.080277e+17,-7.290435e+17,-7.007376e+17,3.636854e+09,1.021862e+19,1.477799e+08,2.322704e+08,2.635826e+16,6.714905e+17,-2.725605e+16,2,91
7.005828e+09,7.884572e+18,9.020240e+07,1.146451e+08,1.148872e+16,8.157365e+16,-3.296421e+15,2.687582e+09,2.346426e+18,5.852912e+09,1.340218e+09,-3.736046e+18,-2.039014e+18,-3.392352e+18,5.474023e+09,2.330685e+19,3.152263e+09,9.978489e+08,1.180202e+17,-1.181087e+18,-2.943464e+17,0,2
3.975181e+09,2.026939e+18,1.500691e+09,1.207464e+08,3.932443e+16,1.417061e+17,3.051317e+16,1.483808e+09,1.144982e+18,2.651915e+09,5.472937e+08,-6.593130e+17,-5.855916e+17,-6.184139e+17,2.905415e+09,6.242934e+18,4.236346e+08,3.115380e+08,6.055620e+16,7.532899e+17,-7.331642e+16,3,52
4.211340e+09,2.651017e+18,1.493948e+09,1.250866e+08,5.318447e+16,2.033591e+17,5.478617e+16,1.486597e+09,1.206979e+18,2.317333e+09,4.439983e+08,-4.503658e+17,-4.877531e+17,-4.320916e+17,3.112843e+09,7.470637e+18,3.153159e+08,3.483337e+08,7.852034e+16,8.876959e+17,-8.189996e+16,1,52
3.822487e+09,1.014597e+18,3.190263e+09,1.019183e+08,4.141299e+16,7.545374e+16,3.573050e+16,1.601691e+09,1.512789e+18,3.370498e+09,5.997746e+08,-8.482591e+17,-7.356391e+17,-8.250670e+17,2.592595e+09,4.983059e+18,6.672166e+08,5.628036e+08,2.631462e+17,8.939008e+17,-7.870914e+16,0,49
4.310815e+09,1.507279e+18,1.181811e+08,1.489909e+07,4.591733e+14,1.612501e+16,3.708002e+14,1.800655e+09,1.732013e+18,3.980666e+09,6.200206e+08,-9.729254e+17,-8.159842e+17,-9.550411e+17,2.995008e+09,6.594193e+18,2.508613e+08,1.019595e+07,-5.130670e+14,-2.010204e+15,1.278055e+14,2,77
7.049803e+09,4.382985e+18,1.333930e+09,3.444729e+07,2.942013e+15,3.819142e+16,7.191698e+14,2.899947e+09,4.247791e+18,8.796167e+09,1.624866e+09,-6.064952e+18,-3.326737e+18,-5.874796e+18,4.989874e+09,1.752369e+19,6.538498e+08,2.133674e+08,8.577664e+15,8.659970e+17,-1.702891e+16,2,47
5.676018e+09,7.356191e+17,3.436717e+08,1.473192e+07,-1.734765e+14,-1.261065e+16,5.631444e+14,2.784153e+09,4.214281e+18,9.332158e+09,1.606666e+09,-6.213929e+18,-3.294890e+18,-6.373158e+18,3.624047e+09,8.615294e+18,3.194422e+08,4.493025e+07,-5.132108e+15,8.907861e+16,-3.080274e+15,0,99
2.051507e+09,8.720269e+16,6.808565e+08,1.811408e+07,-8.353684e+14,-1.309581e+15,-9.251290e+14,1.042531e+09,5.379186e+17,3.202142e+09,6.381942e+08,-9.084045e+17,-4.671297e+17,-8.895196e+17,1.318121e+09,1.058163e+18,1.814298e+07,1.528309e+08,7.163161e+14,9.073629e+16,-5.777485e+15,2,53
4.424491e+09,5.378378e+17,3.963645e+06,5.766181e+06,8.263388e+11,-4.098476e+15,-2.097890e+13,2.134482e+09,2.458901e+18,6.441861e+09,1.159661e+09,-3.132271e+18,-1.809256e+18,-2.773502e+18,2.861013e+09,5.245275e+18,1.278210e+08,3.358764e+07,7.678527e+14,-2.049939e+16,-7.672526e+13,2,70
